Discipline,Gender,Event,phase,Eventunit,ENG Description,FRA Description,KOR Description,ENG longdescription,FRA longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,FRA unit Description,KOR unit Description,Old DDGEEEPUU
FSK,M,SINGLES-----------,FNL-,000100--,Men Single Skating Free Skating,"Patinage individuel H, programme libre",남자 싱글 스케이팅 프리 스케이팅,Men Single Skating Free Skating,"Patinage individuel hommes, programme libre",남자 싱글 스케이팅 프리 스케이팅,Unit,,Y,1,ATH,Y,Y,Free Skating,Programme libre,프리 스케이팅,FSM010101
FSK,M,SINGLES-----------,QUAL,--------,Men Single Skating Short Program,"Patinage individuel H, programme court",남자 싱글 스케이팅 쇼트 프로그램,Men Single Skating Short Program,"Patinage individuel hommes, programme court",남자 싱글 스케이팅 쇼트 프로그램,Phase,,N,0,NONE,N,N,Short Program,Programme court,쇼트 프로그램,
FSK,M,SINGLES-----------,QUAL,000100--,Men Single Skating Short Program,"Patinage individuel H, programme court",남자 싱글 스케이팅 쇼트 프로그램,Men Single Skating Short Program,"Patinage individuel hommes, programme court",남자 싱글 스케이팅 쇼트 프로그램,Unit,,Y,0,ATH,Y,Y,Short Program,Programme court,쇼트 프로그램,FSM010201
FSK,M,SINGLES-----------,VICT,FLOWER--,Men Single Skating Venue Ceremony,"Patinage individuel H, cérémonie du site",남자 싱글 스케이팅 시상식,Men Single Skating Venue Ceremony,"Patinage individuel hommes, cérémonie du site",남자 싱글 스케이팅 시상식,Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,FSM010M02
FSK,M,SINGLES-----------,VICT,MEDAL---,Men Single Skating Victory Ceremony,"Patinage individuel H, cérémonie vainq.",남자 싱글 스케이팅 메달 시상식,Men Single Skating Victory Ceremony,"Patinage individuel hommes, cérémonie des vainqueurs",남자 싱글 스케이팅 메달 시상식,Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSM010M01
FSK,W,SINGLES-----------,----,--------,Ladies Single Skating,Patinage individuel femmes,여자 싱글 스케이팅,Ladies Single Skating,Patinage individuel femmes,여자 싱글 스케이팅,Event,,N,0,ATH,N,N,,,,FSW010000
FSK,W,SINGLES-----------,DRAW,--------,Ladies Single Skating Draw,"Patinage individuel F, tirage au sort",여자 싱글 스케이팅 추첨,Ladies Single Skating Draw,"Patinage individuel femmes, tirage au sort",여자 싱글 스케이팅 추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,추첨,
FSK,W,SINGLES-----------,DRAW,000100--,Ladies Single Skating Short Program Draw,"Patinage ind. F, programme court, tirage",여자 싱글 스케이팅 쇼트 프로그램 추첨,Ladies Single Skating Short Program Draw,"Patinage individuel femmes, programme court, tirage au sort",여자 싱글 스케이팅 쇼트 프로그램 추첨,Draw,,Y,0,NONE,N,Y,Short Program Draw,"Programme court, tirage au sort",쇼트 프로그램 추첨,FSW010E01
FSK,W,SINGLES-----------,DRAW,000200--,Ladies Single Skating Free Skating Draw,"Patinage ind. F, programme libre, tirage",여자 싱글 스케이팅 프리스케이팅 추첨,Ladies Single Skating Free Skating Draw,"Patinage individuel femmes, programme libre, tirage au sort",여자 싱글 스케이팅 프리스케이팅 추첨,Draw,,Y,0,NONE,N,Y,Free Skating Draw,"Programme libre, tirage au sort",프리 스케이팅 추첨,FSW010E02
FSK,W,SINGLES-----------,DRAW,000300--,Ladies Short Program Judges Draw,"Patinage ind. F, progr court, tirage jug",여자 쇼트 프로그램 심판 추첨,Ladies Single Skating Short Program Judges Draw,"Patinage individuel femmes, programme court, tirage au sort des juges",여자 싱글 스케이팅 쇼트 프로그램 심판 추첨,Draw,,Y,0,NONE,N,Y,Short Program Judges Draw,"Programme court, tirage au sort des juges",쇼트 프로그램 심판 추첨,FSW010E11
FSK,W,SINGLES-----------,DRAW,000400--,Ladies Free Skating Judges Draw,"Patinage ind. F, progr libre, tirage jug",여자 프리 스케이팅 심판 추첨,Ladies Single Skating Free Skating Judges Draw,"Patinage individuel femmes, programme libre, tirage au sort des juges",여자 싱글 스케이팅 프리 스케이팅 심판 추첨,Draw,,Y,0,NONE,N,Y,Free Skating Judges Draw,"Programme libre, tirage au sort des juges",프리 스케이팅 심판 추첨,FSW010E12
FSK,W,SINGLES-----------,FNL-,--------,Ladies Single Skating Free Skating,"Patinage individuel F, programme libre",여자 싱글 스케이팅 프리 스케이팅,Ladies Single Skating Free Skating,"Patinage individuel femmes, programme libre",여자 싱글 스케이팅 프리 스케이팅,Phase,,N,0,NONE,N,N,Free Skating,Programme libre,프리 스케이팅,
FSK,W,SINGLES-----------,FNL-,000100--,Ladies Single Skating Free Skating,"Patinage individuel F, programme libre",여자 싱글 스케이팅 프리 스케이팅,Ladies Single Skating Free Skating,"Patinage individuel femmes, programme libre",여자 싱글 스케이팅 프리 스케이팅,Unit,,Y,1,ATH,Y,Y,Free Skating,Programme libre,프리 스케이팅,FSW010101
FSK,W,SINGLES-----------,QUAL,--------,Ladies Single Skating Short Program,"Patinage individuel F, programme court",여자 싱글 스케이팅 쇼트 프로그램,Ladies Single Skating Short Program,"Patinage individuel femmes, programme court",여자 싱글 스케이팅 쇼트 프로그램,Phase,,N,0,NONE,N,N,Short Program,Programme court,쇼트 프로그램,
FSK,W,SINGLES-----------,QUAL,000100--,Ladies Single Skating Short Program,"Patinage individuel F, programme court",여자 싱글 스케이팅 쇼트 프로그램,Ladies Single Skating Short Program,"Patinage individuel femmes, programme court",여자 싱글 스케이팅 쇼트 프로그램,Unit,,Y,0,ATH,Y,Y,Short Program,Programme court,쇼트 프로그램,FSW010201
FSK,W,SINGLES-----------,VICT,FLOWER--,Ladies Single Skating Venue Ceremony,"Patinage individuel F, cérémonie du site",여자 싱글 스케이팅 시상식,Ladies Single Skating Venue Ceremony,"Patinage individuel femmes, cérémonie du site",여자 싱글 스케이팅 시상식,Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,FSW010M02
FSK,W,SINGLES-----------,VICT,MEDAL---,Ladies Single Skating Victory Ceremony,"Patinage individuel F, cérémonie vainq.",여자 싱글 스케이팅 메달 시상식,Ladies Single Skating Victory Ceremony,"Patinage individuel femmes, cérémonie des vainqueurs",여자 싱글 스케이팅 메달 시상식,Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSW010M01
FSK,X,------------------,----,GALA----,Exhibition Gala,Gala d'exhibition,갈라쇼,Exhibition Gala,Gala d'exhibition,갈라쇼,Unit,,Y,0,NONE,N,Y,,,,FSX000001
FSK,X,ICEDANCE----------,----,--------,Ice Dance,Danse sur glace,아이스 댄스,Ice Dance,Danse sur glace,아이스 댄스,Event,,N,0,COUP,N,N,,,,FSX030000
FSK,X,ICEDANCE----------,DRAW,--------,Ice Dance Draw,"Danse sur glace, tirage au sort",아이스 댄스 추첨,Ice Dance Draw,"Danse sur glace, tirage au sort",아이스 댄스 추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,추첨,
FSK,X,ICEDANCE----------,DRAW,000100--,Ice Dance Short Dance Draw,"Danse sur glace, originale, tirage",아이스 댄스 쇼트 댄스 추첨,Ice Dance Short Dance Draw,"Danse sur glace, danse originale, tirage au sort",아이스 댄스 쇼트 댄스 추첨,Draw,,Y,0,NONE,N,Y,Short Dance Draw,"Danse originale, tirage au sort",쇼트 댄스 추첨,FSX030E01
FSK,X,ICEDANCE----------,DRAW,000200--,Ice Dance Free Dance Draw,"Danse sur glace, libre, tirage au sort",아이스 댄스 프리 댄스 추첨,Ice Dance Free Dance Draw,"Danse sur glace, danse libre, tirage au sort",아이스 댄스 프리 댄스 추첨,Draw,,Y,0,NONE,N,Y,Free Dance Draw,"Danse libre, tirage au sort",프리 댄스 추첨,FSX030E02
FSK,X,ICEDANCE----------,DRAW,000300--,Ice Dance Short Dance Judges Draw,"Danse sur glace, originale, tirage juges",아이스 댄스 쇼트 댄스 심판 추첨,Ice Dance Short Dance Judges Draw,"Danse sur glace, danse originale, tirage au sort des juges",아이스 댄스 쇼트 댄스 심판 추첨,Draw,,Y,0,NONE,N,Y,Short Dance Judges Draw,"Danse originale, tirage au sort des juges",쇼트 댄스 저지 추첨,FSX030E12
FSK,X,ICEDANCE----------,DRAW,000400--,Ice Dance Free Dance Judges Draw,"Danse sur glace, libre, tirage juges",아이스 댄스 프리 댄스 심판 추첨,Ice Dance Free Dance Judges Draw,"Danse libre, tirage au sort des juges",아이스 댄스 프리 댄스 심판 추첨,Draw,,Y,0,NONE,N,Y,Free Dance Judges Draw,"Danse libre, tirage au sort des juges",프리 댄스 저지 추첨,FSX030E13
FSK,X,ICEDANCE----------,FNL-,--------,Ice Dance Free Dance,"Danse sur glace, danse libre",아이스 댄스 프리 댄스,Ice Dance Free Dance,"Danse sur glace, danse libre",아이스 댄스 프리 댄스,Phase,,N,0,NONE,N,N,Free Dance,Danse libre,프리 댄스,
FSK,X,ICEDANCE----------,FNL-,000100--,Ice Dance Free Dance,"Danse sur glace, danse libre",아이스 댄스 프리 댄스,Ice Dance Free Dance,"Danse sur glace, danse libre",아이스 댄스 프리 댄스,Unit,,Y,1,COUP,Y,Y,Free Dance,Danse libre,프리 댄스,FSX030101
FSK,X,ICEDANCE----------,QUAL,--------,Ice Dance Short Dance,"Danse sur glace, danse originale",아이스 댄스 쇼트 댄스,Ice Dance Short Dance,"Danse sur glace, danse originale",아이스 댄스 쇼트 댄스,Phase,,N,0,NONE,N,N,Short Dance,Danse originale,쇼트 댄스,
FSK,X,ICEDANCE----------,QUAL,000100--,Ice Dance Short Dance,"Danse sur glace, danse originale",아이스 댄스 쇼트 댄스,Ice Dance Short Dance,"Danse sur glace, danse originale",아이스 댄스 쇼트 댄스,Unit,,Y,0,COUP,Y,Y,Short Dance,Danse originale,쇼트 댄스,FSX030201
FSK,X,ICEDANCE----------,VICT,FLOWER--,Ice Dance Venue Ceremony,"Danse sur glace, cérémonie du site",아이스 댄스 시상식,Ice Dance Venue Ceremony,"Danse sur glace, cérémonie du site",아이스 댄스 시상식,Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,FSX030M02
FSK,X,ICEDANCE----------,VICT,MEDAL---,Ice Dance Victory Ceremony,"Danse sur glace, cérémonie vainqueurs",아이스 댄스 메달 시상식,Ice Dance Victory Ceremony,"Danse sur glace, cérémonie des vainqueurs",아이스 댄스 메달 시상식,Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSX030M01
FSK,X,PAIRS-------------,----,--------,Pair Skating,Patinage en couple,페어 스케이팅,Pair Skating,Patinage en couple,페어 스케이팅,Event,,N,0,COUP,N,N,,,,FSX020000
FSK,X,PAIRS-------------,DRAW,--------,Pair Skating Draw,"Patinage en couple, tirage au sort",페어 스케이팅 추첨,Pair Skating Draw,"Patinage en couple, tirage au sort",페어 스케이팅 추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,추첨,
FSK,X,PAIRS-------------,DRAW,000100--,Pair Skating Short Program Draw,"Patinage couple, programme court, tirage",페어 스케이팅 쇼트 프로그램 추첨,Pair Skating Short Program Draw,"Patinage en couple, programme court, tirage au sort",페어 스케이팅 쇼트 프로그램 추첨,Draw,,Y,0,NONE,N,Y,Short Program Draw,"Programme court, tirage au sort",쇼트 프로그램 추첨,FSX020E01
FSK,X,PAIRS-------------,DRAW,000200--,Pair Skating Free Skating Draw,"Patinage couple, programme libre, tirage",페어 스케이팅 프리 스케이팅 추첨,Pair Skating Free Skating Draw,"Patinage en couple, programme libre, tirage au sort",페어 스케이팅 프리 스케이팅 추첨,Draw,,Y,0,NONE,N,Y,Free Skating Draw,"Programme libre, tirage au sort",프리 스케이팅 추첨,FSX020E02
FSK,X,PAIRS-------------,DRAW,000300--,Pair Skating Short Program Judges Draw,"Patinage couple, prog. court, tirage jug",페어 스케이팅 쇼트 프로그램 심판 추첨,Pair Skating Short Program Judges Draw,"Patinage en couple, programme court, tirage au sort des juges",페어 스케이팅 쇼트 프로그램 심판 추첨,Draw,,Y,0,NONE,N,Y,Short Program Judges Draw,"Programme court, tirage au sort des juges",쇼트 프로그램 심판 추첨,FSX020E11
FSK,X,PAIRS-------------,DRAW,000400--,Pair Skating Free Skating Judges Draw,"Patinage couple, prog. libre, tirage jug",페어 스케이팅 프리 스케이팅 심판 추첨,Pair Skating Free Skating Judges Draw,"Patinage en couple, programme libre, tirage au sort des juges",페어 스케이팅 프리 스케이팅 심판 추첨,Draw,,Y,0,NONE,N,Y,Free Skating Judges Draw,"Programme libre, tirage au sort des juges",프리 스케이팅 심판 추첨,FSX020E12
FSK,X,PAIRS-------------,FNL-,--------,Pair Skating Free Skating,"Patinage en couple, programme libre",페어 스케이팅 프리 스케이팅,Pair Skating Free Skating,"Patinage en couple, programme libre",페어 스케이팅 프리 스케이팅,Phase,,N,0,NONE,N,N,Free Skating,Programme libre,프리 스케이팅,
FSK,X,PAIRS-------------,FNL-,000100--,Pair Skating Free Skating,"Patinage en couple, programme libre",페어 스케이팅 프리 스케이팅,Pair Skating Free Skating,"Patinage en couple, programme libre",페어 스케이팅 프리 스케이팅,Unit,,Y,1,COUP,Y,Y,Free Skating,Programme libre,프리 스케이팅,FSX020101
FSK,X,PAIRS-------------,QUAL,--------,Pair Skating Short Program,"Patinage en couple, programme court",페어 스케이팅 쇼트 프로그램,Pair Skating Short Program,"Patinage en couple, programme court",페어 스케이팅 쇼트 프로그램,Phase,,N,0,NONE,N,N,Short Program,Programme court,쇼트 프로그램,
FSK,X,PAIRS-------------,QUAL,000100--,Pair Skating Short Program,"Patinage en couple, programme court",페어 스케이팅 쇼트 프로그램,Pair Skating Short Program,"Patinage en couple, programme court",페어 스케이팅 쇼트 프로그램,Unit,,Y,0,COUP,Y,Y,Short Program,Programme court,쇼트 프로그램,FSX020201
FSK,X,PAIRS-------------,VICT,FLOWER--,Pair Skating Venue Ceremony,"Patinage en couple, cérémonie du site",페어 스케이팅 시상식,Pair Skating Venue Ceremony,"Patinage en couple, cérémonie du site",페어 스케이팅 시상식,Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,FSX020M02
FSK,X,PAIRS-------------,VICT,MEDAL---,Pair Skating Victory Ceremony,"Patinage en couple, cérémonie vainqueurs",페어 스케이팅 메달 시상식,Pair Skating Victory Ceremony,"Patinage en couple, cérémonie des vainqueurs",페어 스케이팅 메달 시상식,Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,FSX020M01
FSK,X,TEAM--------------,----,--------,Team Event,Épreuve par équipes,팀이벤트,Team Event,Épreuve par équipes,팀이벤트,Event,,N,0,TEAM,N,N,,,,FSX400000
FSK,X,TEAM--------------,DRAW,--------,Team Event Draw,"Épreuve par équipes, tirage au sort",팀이벤트 추첨,Team Event Draw,"Épreuve par équipes, tirage au sort",팀이벤트 추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,추첨,
FSK,X,TEAM--------------,DRAW,000100--,Team Event Ladies SP Judges Draw,"Ép. équipes F, prog court, tirage juges",팀이벤트 여자 쇼트 프로그램 심판 추첨,Team Event Ladies Single Skating Short Program Judges Draw,"Épreuve par équipes femmes, programme court, tirage au sort des juges",팀이벤트 여자 싱글 스케이팅 쇼트 프로그램 심판 추첨,Draw,,Y,0,NONE,N,Y,Ladies Single Skating Short Program Judges Draw,"Patinage individuel femmes, programme court, tirage au sort des juges",여자 싱글 스케이팅 쇼트 프로그램 심판 추첨,FSX400E01
FSK,X,TEAM--------------,DRAW,000200--,Team Event Ladies FS Judges Draw,"Ép. équipes F, prog libre, tirage juges",팀이벤트 여자 프리 스케이팅 심판 추첨,Team Event Ladies Single Skating Free Skating Judges Draw,"Épreuve par équipes femmes, programme libre, tirage au sort des juges",팀이벤트 여자 싱글 스케이팅 프리 스케이팅 심판 추첨,Draw,,Y,0,NONE,N,Y,Ladies Single Skating Free Skating Judges Draw,"Patinage individuel femmes, programme libre, tirage au sort des juges",여자 싱글 스케이팅 프리 스케이팅 심판 추첨,FSX400E02
FSK,X,TEAM--------------,DRAW,000300--,Team Event Men SP Judges Draw,"Ép. équipes H, prog court, tirage juges",팀이벤트 남자 쇼트 프로그램 심판 추첨,Team Event Men Single Skating Short Program Judges Draw,"Épreuve par équipes hommes, programme court, tirage au sort des juges",팀이벤트 남자 싱글 스케이팅 쇼트 프로그램 심판 추첨,Draw,,Y,0,NONE,N,Y,Men Single Skating Short Program Judges Draw,"Patinage individuel hommes, programme court, tirage au sort des juges",남자 싱글 스케이팅 쇼트 프로그램 심판 추첨,FSX400E03
FSK,X,TEAM--------------,DRAW,000400--,Team Event Men FS Judges Draw,"Ép. équipes H, prog libre, tirage juges",팀이벤트 남자 프리 스케이팅 심판 추첨,Team Event Men Single Skating Free Skating Judges Draw,"Épreuve par équipes hommes, programme libre, tirage au sort des juges",팀이벤트 남자 싱글 스케이팅 프리 스케이팅 심판 추첨,Draw,,Y,0,NONE,N,Y,Men Single Skating Free Skating Judges Draw,"Patinage individuel hommes, programme libre, tirage au sort des juges",남자 싱글 스케이팅 프리 스케이팅 심판 추첨,FSX400E04
FSK,X,TEAM--------------,DRAW,000500--,Team Event Ice Dance SD Judges Draw,"Ép. équipes danse, originale, tirage jug",팀이벤트 아이스 댄스 쇼트 댄스 심판 추첨,Team Event Ice Dance Short Dance Judges Draw,"Épreuve par équipes danse sur glace, danse originale, tirage au sort des juges",팀이벤트 아이스 댄스 쇼트 댄스 심판 추첨,Draw,,Y,0,NONE,N,Y,Ice Dance Short Dance Judges Draw,"Danse sur glace, danse originale, tirage au sort des juges",아이스 댄스 쇼트 댄스 심판 추첨,FSX400E05
FSK,X,TEAM--------------,DRAW,000600--,Team Event Ice Dance FD Judges Draw,"Ép. équipes danse, libre, tirage juges",팀이벤트 아이스 프리 댄스 심판 추첨,Team Event Ice Dance Free Dance Judges Draw,"Épreuve par équipes danse sur glace, danse libre, tirage au sort des juges",팀이벤트 아이스 프리 댄스 심판 추첨,Draw,,Y,0,NONE,N,Y,Ice Dance Free Dance Judges Draw,"Danse sur glace, danse libre, tirage au sort des juges",아이스 댄스 프리 댄스 심판 추첨,FSX400E06
FSK,X,TEAM--------------,DRAW,000700--,Team Event Pairs SP Judges Draw,"Ép. équ. couple, prog court, tirage jug",팀이벤트 페어 쇼트 프로그램 심판 추첨,Team Event Pair Skating Short Program Judges Draw,"Épreuve par équipes couple, programme court, tirage au sort des juges",팀이벤트 페어 스케이팅 쇼트 프로그램 심판 추첨,Draw,,Y,0,NONE,N,Y,Pair Skating Short Program Judges Draw,"Patinage en couple, programme court, tirage au sort des juges",페어 스케이팅 쇼트 프로그램 심판 추첨,FSX400E07
FSK,X,TEAM--------------,DRAW,000800--,Team Event Pairs FS Judges Draw,"Ép. équ. couple, prog libre, tirage jug",팀이벤트 페어 프리 스케이팅 심판 추첨,Team Event Pair Skating Free Skating Judges Draw,"Épreuve par équipes couple, programme libre, tirage au sort des juges",팀이벤트 페어 스케이팅 프리 스케이팅 심판 추첨,Draw,,Y,0,NONE,N,Y,Pair Skating Free Skating Judges Draw,"Patinage en couple, programme libre, tirage au sort des juges",페어 스케이팅 프리 스케이팅 심판 추첨,FSX400E08
FSK,X,TEAM--------------,FNL-,--------,Team Event Final,"Épreuve par équipes, finale",팀이벤트 결승,Team Event Final,"Épreuve par équipes, finale",팀이벤트 결승,Phase,,N,0,TEAM,N,N,Final,Finale,결승,FSX400100
