Discipline,Gender,Event,phase,Eventunit,ENG Description,KOR Description,ENG longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,KOR unit Description,Old unit
ISH,-,------------------,----,GHC-----,ISH GHC Local On/Off / KA,KOR,ISH GHC Local On/Off / KA,KOR,Venue,,N,0,NONE,N,N,,,
ISH,-,------------------,DRAW,000100--,Ice Sledge Hockey Draw,KOR,Ice Sledge Hockey Draw,KOR,Draw,,Y,0,NONE,N,Y,Draw,KOR,IH0000E01
ISH,-,------------------,MEET,000100--,Ice Sledge Hockey TCM,KOR,Ice Sledge Hockey Team Captain Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Team Captain Meeting,KOR,IH0000T01
ISH,-,------------------,MEET,000200--,TRIM Meeting,KOR,TRIM Meeting,KOR,Meeting,,Y,0,NONE,N,Y,TRIM Meeting,KOR,IHX000T02
ISH,-,------------------,MEET,000300--,Passport Control Meeting,KOR,Passport Control Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Passport Control Meeting,KOR,IHX000T03
ISH,-,------------------,MEET,000400--,Medical Personnel Meeting,KOR,Medical Personnel Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Medical Personnel Meeting,KOR,IHX000T01
ISH,-,------------------,MEET,001000--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Directorate Meeting,KOR,IHX000T10
ISH,-,------------------,MEET,001100--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Directorate Meeting,KOR,IHX000T11
ISH,-,------------------,MEET,001200--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Directorate Meeting,KOR,IHX000T12
ISH,-,------------------,MEET,001300--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Directorate Meeting,KOR,IHX000T13
ISH,-,------------------,MEET,001400--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,N,0,NONE,N,N,Directorate Meeting,KOR,IHX000T14
ISH,-,------------------,MEET,001500--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,N,0,NONE,N,N,Directorate Meeting,KOR,IHX000T15
ISH,-,------------------,MEET,001600--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,N,0,NONE,N,N,Directorate Meeting,KOR,IHX000T16
ISH,-,------------------,MEET,001700--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,N,0,NONE,N,N,Directorate Meeting,KOR,IHX000T17
ISH,-,------------------,MEET,001800--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,N,0,NONE,N,N,Directorate Meeting,KOR,IHX000T18
ISH,-,------------------,MEET,001900--,Directorate Meeting,KOR,Directorate Meeting,KOR,Meeting,,N,0,NONE,N,N,Directorate Meeting,KOR,IHX000T19
ISH,O,TEAM6---00000-----,----,--------,Mixed,KOR,Mixed,KOR,Event,,N,0,HTEAM,N,N,,,IHX400000
ISH,O,TEAM6---00000-----,FNL-,--------,Play-offs,KOR,Play-offs,KOR,Phase,,N,0,HTEAM,N,N,Play-offs,KOR,IHX400100
ISH,O,TEAM6---00000-----,FNL-,000100--,Gold Medal Game,KOR,Gold Medal Game,KOR,Unit,,Y,1,HTEAM,Y,Y,Gold Medal Game,KOR,IHX400101
ISH,O,TEAM6---00000-----,FNL-,000200--,Bronze Medal Game,KOR,Bronze Medal Game,KOR,Unit,,Y,2,HTEAM,Y,Y,Bronze Medal Game,KOR,IHX400102
ISH,O,TEAM6---00000-----,FNL-,000300--,Classifications (5-6),KOR,Classifications (5-6),KOR,Unit,,Y,0,HTEAM,Y,Y,Classifications (5-6),KOR,IHX400103
ISH,O,TEAM6---00000-----,FNL-,000400--,Classifications (7-8),KOR,Classifications (7-8),KOR,Unit,,Y,0,HTEAM,Y,Y,Classifications (7-8),KOR,IHX400104
ISH,O,TEAM6---00000-----,GRPA-,--------,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Phase,,N,0,HTEAM,N,N,Preliminary Round - Group A,KOR,IHX400A00
ISH,O,TEAM6---00000-----,GRPA-,000100--,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group A,KOR,IHX400A01
ISH,O,TEAM6---00000-----,GRPA-,000200--,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group A,KOR,IHX400A02
ISH,O,TEAM6---00000-----,GRPA-,000300--,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group A,KOR,IHX400A03
ISH,O,TEAM6---00000-----,GRPA-,000400--,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group A,KOR,IHX400A04
ISH,O,TEAM6---00000-----,GRPA-,000500--,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group A,KOR,IHX400A05
ISH,O,TEAM6---00000-----,GRPA-,000600--,Preliminary Round - Group A,KOR,Preliminary Round - Group A,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group A,KOR,IHX400A06
ISH,O,TEAM6---00000-----,GRPB-,--------,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Phase,,N,0,HTEAM,N,N,Preliminary Round - Group B,KOR,IHX400B00
ISH,O,TEAM6---00000-----,GRPB-,000100--,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group B,KOR,IHX400B01
ISH,O,TEAM6---00000-----,GRPB-,000200--,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group B,KOR,IHX400B02
ISH,O,TEAM6---00000-----,GRPB-,000300--,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group B,KOR,IHX400B03
ISH,O,TEAM6---00000-----,GRPB-,000400--,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group B,KOR,IHX400B04
ISH,O,TEAM6---00000-----,GRPB-,000500--,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group B,KOR,IHX400B05
ISH,O,TEAM6---00000-----,GRPB-,000600--,Preliminary Round - Group B,KOR,Preliminary Round - Group B,KOR,Unit,,Y,0,HTEAM,Y,Y,Preliminary Round - Group B,KOR,IHX400B06
ISH,O,TEAM6---00000-----,PREL,--------,Preliminary round,KOR,Preliminary round,KOR,Phase,,N,0,HTEAM,N,N,Preliminary round,KOR,IHX400900
ISH,O,TEAM6---00000-----,SFNL,000100--,Play-offs Semifinals,KOR,Play-offs Semifinals,KOR,Unit,,Y,0,HTEAM,Y,Y,Play-offs Semifinals,KOR,IHX400201
ISH,O,TEAM6---00000-----,SFNL,000200--,Play-offs Semifinals,KOR,Play-offs Semifinals,KOR,Unit,,Y,0,HTEAM,Y,Y,Play-offs Semifinals,KOR,IHX400202
ISH,O,TEAM6---00000-----,SF5-,000100--,Classifications (5-8),KOR,Classifications (5-8),KOR,Unit,,Y,0,HTEAM,Y,Y,Classifications (5-8),KOR,IHX400203
ISH,O,TEAM6---00000-----,SF5-,000200--,Classifications (5-8),KOR,Classifications (5-8),KOR,Unit,,Y,0,HTEAM,Y,Y,Classifications (5-8),KOR,IHX400204
ISH,O,TEAM6---00000-----,VICT,FLOWER--,Ice Sledge Hockey Flower Ceremony,KOR,Ice Sledge Hockey Flower Ceremony,KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,IHX400M02
ISH,O,TEAM6---00000-----,VICT,MEDAL---,Ice Sledge Hockey Victory Ceremony,KOR,Ice Sledge Hockey Victory Ceremony,KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,IHX400M01
NSK,-,------------------,----,--------,Nordic Skiing,KOR,Nordic Skiing,KOR,Discipline,,N,0,NONE,N,N,,,NS0000000
SBD,-,------------------,----,--------,Snowboard,KOR,Snowboard,KOR,Discipline,,N,0,NONE,N,N,,,
SBD,-,------------------,----,BKC-----,SBD BKC Local On/Off / KA,KOR,SBD BKC Local On/Off / KA,KOR,Venue,,N,0,NONE,N,N,,,
SBD,-,------------------,----,BKP-----,SBD BKP Local On/Off / KA,KOR,SBD BKP Local On/Off / KA,KOR,Venue,,N,0,NONE,N,N,,,
SBD,-,------------------,MEET,000100--,"Snowboard, Team Captain Meeting",KOR,"Snowboard, Team Captain Meeting",KOR,Meeting,,N,0,NONE,N,N,,,
SBD,M,------------------,----,--------,Men's Snowboard,KOR,Men's Snowboard,KOR,Gender,,N,0,NONE,N,N,,,
SBD,M,BSL---------------,----,--------,Men's Banked Slalom,KOR,Men's Banked Slalom,KOR,Event,,N,0,NONE,N,N,,,
SBD,M,BSL---------------,TRNO,--------,"Men's Banked Slalom, Training",KOR,"Men's Banked Slalom, Training",KOR,Training,,Y,0,NONE,N,Y,,,
SBD,M,BSL---------------,TRNO,000100--,"Men's Banked Slalom, Training",KOR,"Men's Banked Slalom, Training",KOR,Training,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----01010-----,----,--------,Men's Banked Slalom SB-UL ,KOR,Men's Banked Slalom SB-UL ,KOR,Event,,,0,NONE,,,,,
SBD,M,BSL-----01010-----,DRAW,000100--,"Men's Banked Slalom SB-UL, Draw",KOR,"Men's Banked Slalom SB-UL, Draw",KOR,Draw,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----01010-----,FNL-,--------,Men's Banked Slalom SB-UL ,KOR,Men's Banked Slalom SB-UL ,KOR,Phase,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----01010-----,FNL-,000100,Men's Banked Slalom SB-UL Run 1,KOR,Men's Banked Slalom SB-UL Run 1,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,M,BSL-----01010-----,FNL-,000200,Men's Banked Slalom SB-UL Run 2,KOR,Men's Banked Slalom SB-UL Run 2,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,M,BSL-----01010-----,FNL-,000300,Men's Banked Slalom SB-UL Run 3,KOR,Men's Banked Slalom SB-UL Run 3,KOR,Unit,,Y,1,ATH,N,Y,,,
SBD,M,BSL-----01010-----,VICT,FLOWER--,"Men's Banked Slalom SB-UL, Flowers",KOR,"Men's Banked Slalom SB-UL, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----01010-----,VICT,MEDAL---,"Men's Banked Slalom SB-UL, Vict. Cer.",KOR,"Men's Banked Slalom SB-UL, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----10010-----,----,--------,Men's Banked Slalom SB-LL1 ,KOR,Men's Banked Slalom SB-LL1 ,KOR,Event,,,0,NONE,,,,,
SBD,M,BSL-----10010-----,DRAW,000100--,"Men's Banked Slalom SB-LL1, Draw",KOR,"Men's Banked Slalom SB-LL1, Draw",KOR,Draw,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----10010-----,FNL-,--------,Men's Banked Slalom SB-LL1 ,KOR,Men's Banked Slalom SB-LL1 ,KOR,Phase,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----10010-----,FNL-,000100,Men's Banked Slalom SB-LL1 Run 1,KOR,Men's Banked Slalom SB-LL1 Run 1,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,M,BSL-----10010-----,FNL-,000200,Men's Banked Slalom SB-LL1 Run 2,KOR,Men's Banked Slalom SB-LL1 Run 2,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,M,BSL-----10010-----,FNL-,000300,Men's Banked Slalom SB-LL1 Run 3,KOR,Men's Banked Slalom SB-LL1 Run 3,KOR,Unit,,Y,1,ATH,N,Y,,,
SBD,M,BSL-----10010-----,VICT,FLOWER--,"Men's Banked Slalom SB-LL1, Flowers",KOR,"Men's Banked Slalom SB-LL1, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----10010-----,VICT,MEDAL---,"Men's Banked Slalom SB-LL1, Vict. Cer.",KOR,"Men's Banked Slalom SB-LL1, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----20010-----,----,--------,Men's Banked Slalom SB-LL2 ,KOR,Men's Banked Slalom SB-LL2 ,KOR,Event,,,0,NONE,,,,,
SBD,M,BSL-----20010-----,DRAW,000100--,"Men's Banked Slalom SB-LL2, Draw",KOR,"Men's Banked Slalom SB-LL2, Draw",KOR,Draw,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----20010-----,FNL-,--------,Men's Banked Slalom SB-LL2 ,KOR,Men's Banked Slalom SB-LL2 ,KOR,Phase,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----20010-----,FNL-,000100,Men's Banked Slalom SB-LL2 Run 1,KOR,Men's Banked Slalom SB-LL2 Run 1,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,M,BSL-----20010-----,FNL-,000200,Men's Banked Slalom SB-LL2 Run 2,KOR,Men's Banked Slalom SB-LL2 Run 2,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,M,BSL-----20010-----,FNL-,000300,Men's Banked Slalom SB-LL2 Run 3,KOR,Men's Banked Slalom SB-LL2 Run 3,KOR,Unit,,Y,1,ATH,N,Y,,,
SBD,M,BSL-----20010-----,VICT,FLOWER--,"Men's Banked Slalom SB-LL2, Flowers",KOR,"Men's Banked Slalom SB-LL2, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,M,BSL-----20010-----,VICT,MEDAL---,"Men's Banked Slalom SB-LL2, Vict. Cer.",KOR,"Men's Banked Slalom SB-LL2, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,M,SBX---------------,----,--------,Men's Snowboard Cross,KOR,Men's Snowboard Cross,KOR,Event,,N,0,NONE,N,N,,,ASM090000
SBD,M,SBX---------------,TRNO,--------,Men's SB Cross - Training,KOR,Men's SB Cross - Training,KOR,Training,,N,0,NONE,N,N,Training,KOR,ASM190O00
SBD,M,SBX---------------,TRNO,000100--,Men's SB Cross - 1st Trng Run,KOR,Men's SB Cross - 1st Trng Run,KOR,Training,,N,0,ATH,N,N,1st Training Run,KOR,ASM190O01
SBD,M,SBX---------------,TRNO,000200--,Men's SB Cross - 2nd Trng Run,KOR,Men's SB Cross - 2nd Trng Run,KOR,Training,,N,0,ATH,N,N,2nd Training Run,KOR,ASM190O02
SBD,M,SBX---------------,TRNO,000300--,Men's SB Cross - 3rd Trng Run,KOR,Men's SB Cross - 3rd Trng Run,KOR,Training,,N,0,ATH,N,N,3rd Training Run,KOR,ASM190O03
SBD,M,SBX-----01010-----,----,--------,Men's Snowboard Cross SB-UL ,KOR,Men's Snowboard Cross SB-UL ,KOR,Event,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,8FNL,--------,Men's SBX 1/8 Finals SB-UL ,KOR,Men's SBX 1/8 Finals SB-UL ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,8FNL,000100--,Men's SBX 1/8 Final 1 SB-UL ,KOR,Men's SBX 1/8 Final 1 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000200--,Men's SBX 1/8 Final 2 SB-UL ,KOR,Men's SBX 1/8 Final 2 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000300--,Men's SBX 1/8 Final 3 SB-UL ,KOR,Men's SBX 1/8 Final 3 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000400--,Men's SBX 1/8 Final 4 SB-UL ,KOR,Men's SBX 1/8 Final 4 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000500--,Men's SBX 1/8 Final 5 SB-UL ,KOR,Men's SBX 1/8 Final 5 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000600--,Men's SBX 1/8 Final 6 SB-UL ,KOR,Men's SBX 1/8 Final 6 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000700--,Men's SBX 1/8 Final 7 SB-UL ,KOR,Men's SBX 1/8 Final 7 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,8FNL,000800--,Men's SBX 1/8 Final 8 SB-UL ,KOR,Men's SBX 1/8 Final 8 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,DRAW,000100--,"Men's Snowboard Cross SB-UL, Draw",KOR,"Men's Snowboard Cross SB-UL, Draw",KOR,Draw,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,FNL-,--------,Men's SBX Finals SB-UL ,KOR,Men's SBX Finals SB-UL ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,FNL-,000100--,Men's SBX Gold Medal Match SB-UL ,KOR,Men's SBX Gold Medal Match SB-UL ,KOR,Unit,,Y,1,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,FNL-,000200--,Men's SBX Bronze MatchSB-UL ,KOR,Men's SBX Bronze MatchSB-UL ,KOR,Unit,,Y,2,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,QFNL,--------,Men's SBX Quarterfinals SB-UL ,KOR,Men's SBX Quarterfinals SB-UL ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,QFNL,000100--,Men's SBX Quarterfinal 1 SB-UL ,KOR,Men's SBX Quarterfinal 1 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,QFNL,000200--,Men's SBX Quarterfinal 2 SB-UL ,KOR,Men's SBX Quarterfinal 2 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,QFNL,000300--,Men's SBX Quarterfinal 3 SB-UL ,KOR,Men's SBX Quarterfinal 3 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,QFNL,000400--,Men's SBX Quarterfinal 4 SB-UL ,KOR,Men's SBX Quarterfinal 4 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,QUAL,--------,Men's Snowboard Cross Qual SB-UL ,KOR,Men's Snowboard Cross Qual SB-UL ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,QUAL,000100,"Men's Snowboard Cross Qual SB-UL, Run 1",KOR,"Men's Snowboard Cross Qual SB-UL, Run 1",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----01010-----,QUAL,000200,"Men's Snowboard Cross Qual SB-UL, Run 2",KOR,"Men's Snowboard Cross Qual SB-UL, Run 2",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----01010-----,QUAL,000300,"Men's Snowboard Cross Qual SB-UL, Run 3",KOR,"Men's Snowboard Cross Qual SB-UL, Run 3",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----01010-----,SFNL,--------,Men's SBX Semifinals SB-UL ,KOR,Men's SBX Semifinals SB-UL ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,SFNL,000100--,Men's SBX Semifinal 1 SB-UL ,KOR,Men's SBX Semifinal 1 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,SFNL,000200--,Men's SBX Semifinal 2 SB-UL ,KOR,Men's SBX Semifinal 2 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----01010-----,VICT,FLOWER--,"Men's Snowboard Cross SB-UL, Flowers",KOR,"Men's Snowboard Cross SB-UL, Flower Ceremony",KOR,Medal,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,VICT,MEDAL---,"Men's Snowboard Cross SB-UL, Vict. Cer.",KOR,"Men's Snowboard Cross SB-UL, Victory Ceremony",KOR,Medal,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,----,--------,Men's Snowboard Cross SB-LL1 ,KOR,Men's Snowboard Cross SB-LL1 ,KOR,Event,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,8FNL,--------,Men's SBX 1/8 Finals SB-LL1 ,KOR,Men's SBX 1/8 Finals SB-LL1 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,8FNL,000100--,Men's SBX 1/8 Final 1 SB-LL1 ,KOR,Men's SBX 1/8 Final 1 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000200--,Men's SBX 1/8 Final 2 SB-LL1 ,KOR,Men's SBX 1/8 Final 2 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000300--,Men's SBX 1/8 Final 3 SB-LL1 ,KOR,Men's SBX 1/8 Final 3 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000400--,Men's SBX 1/8 Final 4 SB-LL1 ,KOR,Men's SBX 1/8 Final 4 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000500--,Men's SBX 1/8 Final 5 SB-LL1 ,KOR,Men's SBX 1/8 Final 5 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000600--,Men's SBX 1/8 Final 6 SB-LL1 ,KOR,Men's SBX 1/8 Final 6 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000700--,Men's SBX 1/8 Final 7 SB-LL1 ,KOR,Men's SBX 1/8 Final 7 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,8FNL,000800--,Men's SBX 1/8 Final 8 SB-LL1 ,KOR,Men's SBX 1/8 Final 8 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,DRAW,000100--,"Men's Snowboard Cross SB-LL1, Draw",KOR,"Men's Snowboard Cross SB-LL1, Draw",KOR,Draw,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,FNL-,--------,Men's SBX Finals SB-LL1 ,KOR,Men's SBX Finals SB-LL1 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,FNL-,000100--,Men's SBX Gold Medal Match  SB-LL1 ,KOR,Men's SBX Gold Medal Match  SB-LL1 ,KOR,Unit,,Y,1,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,FNL-,000200--,Men's SBX Bronze MatchSB-LL1 ,KOR,Men's SBX Bronze MatchSB-LL1 ,KOR,Unit,,Y,2,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,QFNL,--------,Men's SBX Quarterfinals SB-LL1 ,KOR,Men's SBX Quarterfinals SB-LL1 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,QFNL,000100--,Men's SBX Quarterfinal 1 SB-LL1 ,KOR,Men's SBX Quarterfinal 1 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,QFNL,000200--,Men's SBX Quarterfinal 2 SB-LL1 ,KOR,Men's SBX Quarterfinal 2 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,QFNL,000300--,Men's SBX Quarterfinal 3 SB-LL1 ,KOR,Men's SBX Quarterfinal 3 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,QFNL,000400--,Men's SBX Quarterfinal 4 SB-LL1 ,KOR,Men's SBX Quarterfinal 4 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,QUAL,--------,Men's Snowboard Cross Qual SB-LL1 ,KOR,Men's Snowboard Cross Qual SB-LL1 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,QUAL,000100,"Men's Snowboard Cross Qual SB-LL1, Run 1",KOR,"Men's Snowboard Cross Qual SB-LL1, Run 1",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----10010-----,QUAL,000200,"Men's Snowboard Cross Qual SB-LL1, Run 2",KOR,"Men's Snowboard Cross Qual SB-LL1, Run 2",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----10010-----,QUAL,000300,"Men's Snowboard Cross Qual SB-LL1, Run 3",KOR,"Men's Snowboard Cross Qual SB-LL1, Run 3",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----10010-----,SFNL,--------,Men's SBX Semifinals SB-LL1 ,KOR,Men's SBX Semifinals SB-LL1 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,SFNL,000100--,Men's SBX Semifinal 1 SB-LL1 ,KOR,Men's SBX Semifinal 1 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,SFNL,000200--,Men's SBX Semifinal 2 SB-LL1 ,KOR,Men's SBX Semifinal 2 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----10010-----,VICT,FLOWER--,"Men's Snowboard Cross SB-LL1, Flowers",KOR,"Men's Snowboard Cross SB-LL1, Flower Ceremony",KOR,Medal,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,VICT,MEDAL---,"Men's Snowboard Cross SB-LL1, Vict. Cer.",KOR,"Men's Snowboard Cross SB-LL1, Victory Ceremony",KOR,Medal,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,----,--------,Men's Snowboard Cross SB-LL2 ,KOR,Men's Snowboard Cross SB-LL2 ,KOR,Event,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,8FNL,--------,Men's SBX 1/8 Finals SB-LL2 ,KOR,Men's SBX 1/8 Finals SB-LL2 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,8FNL,000100--,Men's SBX 1/8 Final 1 SB-LL2 ,KOR,Men's SBX 1/8 Final 1 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,8FNL,000200--,Men's SBX 1/8 Final 2 SB-LL2 ,KOR,Men's SBX 1/8 Final 2 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,8FNL,000300--,Men's SBX 1/8 Final 3 SB-LL2 ,KOR,Men's SBX 1/8 Final 3 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,8FNL,000400--,Men's SBX 1/8 Final 4 SB-LL2 ,KOR,Men's SBX 1/8 Final 4 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,8FNL,000500--,Men's SBX 1/8 Final 5 SB-LL2 ,KOR,Men's SBX 1/8 Final 5 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
