Discipline,Gender,Event,phase,Eventunit,schedule,medalflag,ENG Description,POR Description,SPA Description,ENG longdescription,POR longdescription,SPA longdescription,Level,Order,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,POR unit Description,SPA unit Description
SW,W,429,9,02,Y,0,Women's 100m Backstroke - S9 Heat 2,"100m costas feminino - S9, série 2","100m espalda femenino - S9, serie 2",Women's 100m Backstroke - S9 Heat 2,"100m costas feminino - S9, série 2","100m espalda femenino - S9, serie 2",EventUnit,15,ATH,N,Y,Heat 2,Série 2,Serie 2
SW,W,429,9,03,Y,0,Women's 100m Backstroke - S9 Heat 3,"100m costas feminino - S9, série 3","100m espalda femenino - S9, serie 3",Women's 100m Backstroke - S9 Heat 3,"100m costas feminino - S9, série 3","100m espalda femenino - S9, serie 3",EventUnit,15,ATH,N,Y,Heat 3,Série 3,Serie 3
SW,W,429,9,04,Y,0,Women's 100m Backstroke - S9 Heat 4,"100m costas feminino - S9, série 4","100m espalda femenino - S9, serie 4",Women's 100m Backstroke - S9 Heat 4,"100m costas feminino - S9, série 4","100m espalda femenino - S9, serie 4",EventUnit,15,ATH,N,Y,Heat 4,Série 4,Serie 4
SW,W,429,9,05,Y,0,Women's 100m Backstroke - S9 Heat 5,"100m costas feminino - S9, série 5","100m espalda femenino - S9, serie 5",Women's 100m Backstroke - S9 Heat 5,"100m costas feminino - S9, série 5","100m espalda femenino - S9, serie 5",EventUnit,15,ATH,N,Y,Heat 5,Série 5,Serie 5
SW,W,429,9,06,Y,0,Women's 100m Backstroke - S9 Heat 6,"100m costas feminino - S9, série 6","100m espalda femenino - S9, serie 6",Women's 100m Backstroke - S9 Heat 6,"100m costas feminino - S9, série 6","100m espalda femenino - S9, serie 6",EventUnit,15,ATH,N,Y,Heat 6,Série 6,Serie 6
SW,W,429,9,07,Y,0,Women's 100m Backstroke - S9 Heat 7,"100m costas feminino - S9, série 7","100m espalda femenino - S9, serie 7",Women's 100m Backstroke - S9 Heat 7,"100m costas feminino - S9, série 7","100m espalda femenino - S9, serie 7",EventUnit,15,ATH,N,Y,Heat 7,Série 7,Serie 7
SW,W,429,9,08,Y,0,Women's 100m Backstroke - S9 Heat 8,"100m costas feminino - S9, série 8","100m espalda femenino - S9, serie 8",Women's 100m Backstroke - S9 Heat 8,"100m costas feminino - S9, série 8","100m espalda femenino - S9, serie 8",EventUnit,15,ATH,N,Y,Heat 8,Série 8,Serie 8
SW,W,429,9,09,Y,0,Women's 100m Backstroke - S9 Heat 9,"100m costas feminino - S9, série 9","100m espalda femenino - S9, serie 9",Women's 100m Backstroke - S9 Heat 9,"100m costas feminino - S9, série 9","100m espalda femenino - S9, serie 9",EventUnit,15,ATH,N,Y,Heat 9,Série 9,Serie 9
SW,W,429,9,10,Y,0,Women's 100m Backstroke - S9 Heat 10,"100m costas feminino - S9, série 10","100m espalda femenino - S9, serie 10",Women's 100m Backstroke - S9 Heat 10,"100m costas feminino - S9, série 10","100m espalda femenino - S9, serie 10",EventUnit,15,ATH,N,Y,Heat 10,Série 10,Serie 10
SW,W,429,9,50,N,0,Women's 100m Backstroke - S9 Hts S-off,"100m costas fem - S9, elim, desempates","100m espalda fem-S9, elim., desempates",Women's 100m Backstroke - S9 Heats Swim-off,"100m costas feminino - S9, eliminatórias, desempates","100m espalda femenino - S9, eliminatorias, desempates",Phase,14,NONE,N,N,Heats Swim-off,"Eliminatórias, desempates","Eliminatorias, desempates"
SW,W,429,9,51,Y,0,Women's 100m Backstroke - S9 Hts S-off 1,"100m costas fem - S9, elim, desempate 1","100m espalda fem-S9, elim., desempate 1",Women's 100m Backstroke - S9 Heats Swim-off 1,"100m costas feminino - S9, eliminatórias, desempate 1","100m espalda femenino - S9, eliminatorias, desempate 1",EventUnit,15,ATH,N,Y,Heats Swim-off 1,"Eliminatórias, desempate 1","Eliminatorias, desempate 1"
SW,W,429,9,52,Y,0,Women's 100m Backstroke - S9 Hts S-off 2,"100m costas fem - S9, elim, desempate 2","100m espalda fem-S9, elim., desempate 2",Women's 100m Backstroke - S9 Heats Swim-off 2,"100m costas feminino - S9, eliminatórias, desempate 2","100m espalda femenino - S9, eliminatorias, desempate 2",EventUnit,15,ATH,N,Y,Heats Swim-off 2,"Eliminatórias, desempate 2","Eliminatorias, desempate 2"
SW,W,429,9,53,Y,0,Women's 100m Backstroke - S9 Hts S-off 3,"100m costas fem - S9, elim, desempate 3","100m espalda fem-S9, elim., desempate 3",Women's 100m Backstroke - S9 Heats Swim-off 3,"100m costas feminino - S9, eliminatórias, desempate 3","100m espalda femenino - S9, eliminatorias, desempate 3",EventUnit,15,ATH,N,Y,Heats Swim-off 3,"Eliminatórias, desempate 3","Eliminatorias, desempate 3"
SW,W,429,M,00,Y,0,Women's 100m Backstroke - S9 VC,"100m costas feminino-S9, cer. premiação","100m espalda fem - S9, cer. medallas",Women's 100m Backstroke - S9 Victory Ceremony,"100m costas feminino - S9, cerimônia de premiação","100m espalda femenino - S9, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
SW,W,430,0,00,N,0,Women's 100m Backstroke - S10,100m costas feminino - S10,100m espalda femenino - S10,Women's 100m Backstroke - S10,100m costas feminino - S10,100m espalda femenino - S10,Event,13,NONE,N,N,"","",
SW,W,430,1,00,N,1,Women's 100m Backstroke - S10 Final,"100m costas feminino - S10, final","100m espalda fem - S10, final",Women's 100m Backstroke - S10 Final,"100m costas feminino - S10, final","100m espalda femenino - S10, final",Phase,14,NONE,N,N,Final,Final,Final
SW,W,430,1,01,Y,1,Women's 100m Backstroke - S10 Final,"100m costas feminino - S10, final","100m espalda fem - S10, final",Women's 100m Backstroke - S10 Final,"100m costas feminino - S10, final","100m espalda femenino - S10, final",EventUnit,15,ATH,Y,Y,Final,Final,Final
SW,W,430,9,00,Y,0,Women's 100m Backstroke - S10 Heats,"100m costas feminino - S10,eliminatórias","100m espalda fem - S10, eliminatorias",Women's 100m Backstroke - S10 Heats,"100m costas feminino - S10, eliminatórias","100m espalda femenino - S10, eliminatorias",Phase,14,NONE,Y,N,Heats,Eliminatórias,Eliminatorias
SW,W,430,9,01,Y,0,Women's 100m Backstroke - S10 Heat 1,"100m costas feminino - S10, série 1","100m espalda femenino - S10, serie 1",Women's 100m Backstroke - S10 Heat 1,"100m costas feminino - S10, série 1","100m espalda femenino - S10, serie 1",EventUnit,15,ATH,N,Y,Heat 1,Série 1,Serie 1
SW,W,430,9,02,Y,0,Women's 100m Backstroke - S10 Heat 2,"100m costas feminino - S10, série 2","100m espalda femenino - S10, serie 2",Women's 100m Backstroke - S10 Heat 2,"100m costas feminino - S10, série 2","100m espalda femenino - S10, serie 2",EventUnit,15,ATH,N,Y,Heat 2,Série 2,Serie 2
SW,W,430,9,03,Y,0,Women's 100m Backstroke - S10 Heat 3,"100m costas feminino - S10, série 3","100m espalda femenino - S10, serie 3",Women's 100m Backstroke - S10 Heat 3,"100m costas feminino - S10, série 3","100m espalda femenino - S10, serie 3",EventUnit,15,ATH,N,Y,Heat 3,Série 3,Serie 3
SW,W,430,9,04,Y,0,Women's 100m Backstroke - S10 Heat 4,"100m costas feminino - S10, série 4","100m espalda femenino - S10, serie 4",Women's 100m Backstroke - S10 Heat 4,"100m costas feminino - S10, série 4","100m espalda femenino - S10, serie 4",EventUnit,15,ATH,N,Y,Heat 4,Série 4,Serie 4
SW,W,430,9,05,Y,0,Women's 100m Backstroke - S10 Heat 5,"100m costas feminino - S10, série 5","100m espalda femenino - S10, serie 5",Women's 100m Backstroke - S10 Heat 5,"100m costas feminino - S10, série 5","100m espalda femenino - S10, serie 5",EventUnit,15,ATH,N,Y,Heat 5,Série 5,Serie 5
SW,W,430,9,06,Y,0,Women's 100m Backstroke - S10 Heat 6,"100m costas feminino - S10, série 6","100m espalda femenino - S10, serie 6",Women's 100m Backstroke - S10 Heat 6,"100m costas feminino - S10, série 6","100m espalda femenino - S10, serie 6",EventUnit,15,ATH,N,Y,Heat 6,Série 6,Serie 6
SW,W,430,9,07,Y,0,Women's 100m Backstroke - S10 Heat 7,"100m costas feminino - S10, série 7","100m espalda femenino - S10, serie 7",Women's 100m Backstroke - S10 Heat 7,"100m costas feminino - S10, série 7","100m espalda femenino - S10, serie 7",EventUnit,15,ATH,N,Y,Heat 7,Série 7,Serie 7
SW,W,430,9,08,Y,0,Women's 100m Backstroke - S10 Heat 8,"100m costas feminino - S10, série 8","100m espalda femenino - S10, serie 8",Women's 100m Backstroke - S10 Heat 8,"100m costas feminino - S10, série 8","100m espalda femenino - S10, serie 8",EventUnit,15,ATH,N,Y,Heat 8,Série 8,Serie 8
SW,W,430,9,09,Y,0,Women's 100m Backstroke - S10 Heat 9,"100m costas feminino - S10, série 9","100m espalda femenino - S10, serie 9",Women's 100m Backstroke - S10 Heat 9,"100m costas feminino - S10, série 9","100m espalda femenino - S10, serie 9",EventUnit,15,ATH,N,Y,Heat 9,Série 9,Serie 9
SW,W,430,9,10,Y,0,Women's 100m Backstroke - S10 Heat 10,"100m costas feminino - S10, série 10","100m espalda femenino - S10, serie 10",Women's 100m Backstroke - S10 Heat 10,"100m costas feminino - S10, série 10","100m espalda femenino - S10, serie 10",EventUnit,15,ATH,N,Y,Heat 10,Série 10,Serie 10
SW,W,430,9,50,N,0,Women's 100m Backstroke - S10 Hts S-off,"100m costas fem - S10, elim, desempates","100m espalda fem-S10, elim., desempates",Women's 100m Backstroke - S10 Heats Swim-off,"100m costas feminino - S10, eliminatórias, desempates","100m espalda femenino - S10, eliminatorias, desempates",Phase,14,NONE,N,N,Heats Swim-off,"Eliminatórias, desempates","Eliminatorias, desempates"
SW,W,430,9,51,Y,0,Women's 100m Backstroke-S10 Hts S-off 1,"100m costas fem - S10, elim, desempate 1","100m espalda fem-S10, elim., desempate 1",Women's 100m Backstroke - S10 Heats Swim-off 1,"100m costas feminino - S10, eliminatórias, desempate 1","100m espalda femenino - S10, eliminatorias, desempate 1",EventUnit,15,ATH,N,Y,Heats Swim-off 1,"Eliminatórias, desempate 1","Eliminatorias, desempate 1"
SW,W,430,9,52,Y,0,Women's 100m Backstroke-S10 Hts S-off 2,"100m costas fem - S10, elim, desempate 2","100m espalda fem-S10, elim., desempate 2",Women's 100m Backstroke - S10 Heats Swim-off 2,"100m costas feminino - S10, eliminatórias, desempate 2","100m espalda femenino - S10, eliminatorias, desempate 2",EventUnit,15,ATH,N,Y,Heats Swim-off 2,"Eliminatórias, desempate 2","Eliminatorias, desempate 2"
SW,W,430,9,53,Y,0,Women's 100m Backstroke-S10 Hts S-off 3,"100m costas fem - S10, elim, desempate 3","100m espalda fem-S10, elim., desempate 3",Women's 100m Backstroke - S10 Heats Swim-off 3,"100m costas feminino - S10, eliminatórias, desempate 3","100m espalda femenino - S10, eliminatorias, desempate 3",EventUnit,15,ATH,N,Y,Heats Swim-off 3,"Eliminatórias, desempate 3","Eliminatorias, desempate 3"
SW,W,430,M,00,Y,0,Women's 100m Backstroke - S10 VC,"100m costas feminino-S10, cer. premiação","100m espalda fem - S10, cer. medallas",Women's 100m Backstroke - S10 Victory Ceremony,"100m costas feminino - S10, cerimônia de premiação","100m espalda femenino - S10, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
SW,W,431,0,00,N,0,Women's 100m Backstroke - S11,100m costas feminino - S11,100m espalda femenino - S11,Women's 100m Backstroke - S11,100m costas feminino - S11,100m espalda femenino - S11,Event,13,NONE,N,N,"","",
SW,W,431,1,00,N,1,Women's 100m Backstroke - S11 Final,"100m costas feminino - S11, final","100m espalda fem - S11, final",Women's 100m Backstroke - S11 Final,"100m costas feminino - S11, final","100m espalda femenino - S11, final",Phase,14,NONE,N,N,Final,Final,Final
SW,W,431,1,01,Y,1,Women's 100m Backstroke - S11 Final,"100m costas feminino - S11, final","100m espalda fem - S11, final",Women's 100m Backstroke - S11 Final,"100m costas feminino - S11, final","100m espalda femenino - S11, final",EventUnit,15,ATH,Y,Y,Final,Final,Final
SW,W,431,9,00,Y,0,Women's 100m Backstroke - S11 Heats,"100m costas feminino - S11,eliminatórias","100m espalda fem - S11, eliminatorias",Women's 100m Backstroke - S11 Heats,"100m costas feminino - S11, eliminatórias","100m espalda femenino - S11, eliminatorias",Phase,14,NONE,Y,N,Heats,Eliminatórias,Eliminatorias
SW,W,431,9,01,Y,0,Women's 100m Backstroke - S11 Heat 1,"100m costas feminino - S11, série 1","100m espalda femenino - S11, serie 1",Women's 100m Backstroke - S11 Heat 1,"100m costas feminino - S11, série 1","100m espalda femenino - S11, serie 1",EventUnit,15,ATH,N,Y,Heat 1,Série 1,Serie 1
SW,W,431,9,02,Y,0,Women's 100m Backstroke - S11 Heat 2,"100m costas feminino - S11, série 2","100m espalda femenino - S11, serie 2",Women's 100m Backstroke - S11 Heat 2,"100m costas feminino - S11, série 2","100m espalda femenino - S11, serie 2",EventUnit,15,ATH,N,Y,Heat 2,Série 2,Serie 2
SW,W,431,9,03,Y,0,Women's 100m Backstroke - S11 Heat 3,"100m costas feminino - S11, série 3","100m espalda femenino - S11, serie 3",Women's 100m Backstroke - S11 Heat 3,"100m costas feminino - S11, série 3","100m espalda femenino - S11, serie 3",EventUnit,15,ATH,N,Y,Heat 3,Série 3,Serie 3
SW,W,431,9,04,Y,0,Women's 100m Backstroke - S11 Heat 4,"100m costas feminino - S11, série 4","100m espalda femenino - S11, serie 4",Women's 100m Backstroke - S11 Heat 4,"100m costas feminino - S11, série 4","100m espalda femenino - S11, serie 4",EventUnit,15,ATH,N,Y,Heat 4,Série 4,Serie 4
SW,W,431,9,05,Y,0,Women's 100m Backstroke - S11 Heat 5,"100m costas feminino - S11, série 5","100m espalda femenino - S11, serie 5",Women's 100m Backstroke - S11 Heat 5,"100m costas feminino - S11, série 5","100m espalda femenino - S11, serie 5",EventUnit,15,ATH,N,Y,Heat 5,Série 5,Serie 5
SW,W,431,9,06,Y,0,Women's 100m Backstroke - S11 Heat 6,"100m costas feminino - S11, série 6","100m espalda femenino - S11, serie 6",Women's 100m Backstroke - S11 Heat 6,"100m costas feminino - S11, série 6","100m espalda femenino - S11, serie 6",EventUnit,15,ATH,N,Y,Heat 6,Série 6,Serie 6
SW,W,431,9,07,Y,0,Women's 100m Backstroke - S11 Heat 7,"100m costas feminino - S11, série 7","100m espalda femenino - S11, serie 7",Women's 100m Backstroke - S11 Heat 7,"100m costas feminino - S11, série 7","100m espalda femenino - S11, serie 7",EventUnit,15,ATH,N,Y,Heat 7,Série 7,Serie 7
SW,W,431,9,08,Y,0,Women's 100m Backstroke - S11 Heat 8,"100m costas feminino - S11, série 8","100m espalda femenino - S11, serie 8",Women's 100m Backstroke - S11 Heat 8,"100m costas feminino - S11, série 8","100m espalda femenino - S11, serie 8",EventUnit,15,ATH,N,Y,Heat 8,Série 8,Serie 8
SW,W,431,9,09,Y,0,Women's 100m Backstroke - S11 Heat 9,"100m costas feminino - S11, série 9","100m espalda femenino - S11, serie 9",Women's 100m Backstroke - S11 Heat 9,"100m costas feminino - S11, série 9","100m espalda femenino - S11, serie 9",EventUnit,15,ATH,N,Y,Heat 9,Série 9,Serie 9
SW,W,431,9,10,Y,0,Women's 100m Backstroke - S11 Heat 10,"100m costas feminino - S11, série 10","100m espalda femenino - S11, serie 10",Women's 100m Backstroke - S11 Heat 10,"100m costas feminino - S11, série 10","100m espalda femenino - S11, serie 10",EventUnit,15,ATH,N,Y,Heat 10,Série 10,Serie 10
