Discipline,Gender,Event,Phase,Event Unit,Schedule Flag,Medal Flag,Event Unit Type,ENG Results Long Name (80),ENG Results Short Name (40),ENG Print Name (40),ENG TV Name,AZE Results Long Name (80),AZE Results Short Name (40),AZE Print Name (40)
AE,0,000,Y,09,N,0,NONE,Gymnastics Aerobic Day 9,Gymnastics Aerobic Day 9,,,,,
AE,0,000,Y,10,N,0,NONE,Gymnastics Aerobic Day 10,Gymnastics Aerobic Day 10,,,,,
AE,0,000,Y,11,N,0,NONE,Gymnastics Aerobic Day 11,Gymnastics Aerobic Day 11,,,,,
AE,0,000,Y,12,N,0,NONE,Gymnastics Aerobic Day 12,Gymnastics Aerobic Day 12,,,,,
AE,0,000,Y,13,N,0,NONE,Gymnastics Aerobic Day 13,Gymnastics Aerobic Day 13,,,,,
AE,0,000,Y,14,N,0,NONE,Gymnastics Aerobic Day 14,Gymnastics Aerobic Day 14,,,,,
AE,0,000,Y,15,N,0,NONE,Gymnastics Aerobic Day 15,Gymnastics Aerobic Day 15,,,,,
AE,0,NGA,0,00,N,0,NONE,National Gymnastics Arena,National Gymnastics Arena,,,,,
AE,X,000,0,00,N,0,NONE,Mixed Gymnastics Aerobic,Mixed Gymnastics Aerobic,,,,,
AE,X,002,0,00,N,0,NONE,Mixed Pair ,Mixed Pair ,,,,,
AE,X,002,1,00,N,0,NONE,Mixed Pair Final,Mixed Pair Final,Final,,,,
AE,X,002,1,01,Y,1,TEAM,Mixed Pair Final,Mixed Pair Final,Final,,,,
AE,X,002,9,00,N,0,NONE,Mixed Pair Qualification,Mixed Pair Qualification,Qualification,,,,
AE,X,002,9,01,Y,0,TEAM,Mixed Pair Qualification,Mixed Pair Qualification,Qualification,,,,
AE,X,002,M,00,Y,0,NONE,Mixed Pair Medal Ceremony,Mixed Pair Medal Ceremony,,,,,
AE,X,004,0,00,N,0,NONE,Groups,Groups,,,,,
AE,X,004,1,00,N,0,NONE,Groups Final,Groups Final,Final,,,,
AE,X,004,1,01,Y,1,TEAM,Groups Final,Groups Final,Final,,,,
AE,X,004,9,00,N,0,NONE,Groups Qualification,Groups Qualification,Qualification,,,,
AE,X,004,9,01,Y,0,TEAM,Groups Qualification,Groups Qualification,Qualification,,,,
AE,X,004,M,00,Y,0,NONE,Groups Medal Ceremony,Groups Medal Ceremony,,,,,
AR,0,000,0,00,N,0,NONE,Archery,Archery,,,,,
AR,0,000,Y,00,N,0,NONE,Archery Daily Schedule,Archery Daily Schedule,,,,,
AR,0,000,Y,01,N,0,NONE,Archery Day 1,Archery Day 1,,,,,
AR,0,000,Y,02,N,0,NONE,Archery Day 2,Archery Day 2,,,,,
AR,0,000,Y,03,N,0,NONE,Archery Day 3,Archery Day 3,,,,,
AR,0,000,Y,04,N,0,NONE,Archery Day 4,Archery Day 4,,,,,
AR,0,000,Y,05,N,0,NONE,Archery Day 5,Archery Day 5,,,,,
AR,0,000,Y,06,N,0,NONE,Archery Day 6,Archery Day 6,,,,,
AR,0,000,Y,07,N,0,NONE,Archery Day 7,Archery Day 7,,,,,
AR,0,000,Y,08,N,0,NONE,Archery Day 8,Archery Day 8,,,,,
AR,0,000,Y,09,N,0,NONE,Archery Day 9,Archery Day 9,,,,,
AR,0,000,Y,10,N,0,NONE,Archery Day 10,Archery Day 10,,,,,
AR,0,070,Z,01,Y,0,NONE,Archery Individual Session 1,Archery Individual Session 1,,,,,
AR,0,070,Z,02,Y,0,NONE,Archery Individual Session 2,Archery Individual Session 2,,,,,
AR,0,070,Z,03,Y,0,NONE,Archery Individual Session 3,Archery Individual Session 3,,,,,
AR,0,070,Z,04,Y,0,NONE,Archery Individual Session 4,Archery Individual Session 4,,,,,
AR,0,070,Z,05,Y,0,NONE,Archery Individual Session 5,Archery Individual Session 5,,,,,
AR,0,070,Z,06,Y,0,NONE,Archery Individual Session 6,Archery Individual Session 6,,,,,
AR,0,070,Z,07,Y,0,NONE,Archery Individual Session 7,Archery Individual Session 7,,,,,
AR,0,070,Z,08,Y,0,NONE,Archery Individual Session 8,Archery Individual Session 8,,,,,
AR,0,070,Z,09,Y,0,NONE,Archery Individual Session 9,Archery Individual Session 9,,,,,
AR,0,070,Z,10,Y,0,NONE,Archery Individual Session 10,Archery Individual Session 10,,,,,
AR,0,070,Z,11,Y,0,NONE,Archery Individual Session 11,Archery Individual Session 11,,,,,
AR,0,070,Z,12,Y,0,NONE,Archery Individual Session 12,Archery Individual Session 12,,,,,
AR,0,470,Z,01,Y,0,NONE,Archery Team Session 1,Archery Team Session 1,,,,,
AR,0,470,Z,02,Y,0,NONE,Archery Team Session 2,Archery Team Session 2,,,,,
AR,0,470,Z,03,Y,0,NONE,Archery Team Session 3,Archery Team Session 3,,,,,
AR,0,470,Z,04,Y,0,NONE,Archery Team Session 4,Archery Team Session 4,,,,,
AR,0,470,Z,05,Y,0,NONE,Archery Team Session 5,Archery Team Session 5,,,,,
AR,0,470,Z,06,Y,0,NONE,Archery Team Session 6,Archery Team Session 6,,,,,
AR,0,470,Z,07,Y,0,NONE,Archery Team Session 7,Archery Team Session 7,,,,,
AR,0,470,Z,08,Y,0,NONE,Archery Team Session 8,Archery Team Session 8,,,,,
AR,0,470,Z,09,Y,0,NONE,Archery Team Session 9,Archery Team Session 9,,,,,
AR,0,470,Z,10,Y,0,NONE,Archery Team Session 10,Archery Team Session 10,,,,,
AR,0,TBS,0,00,N,0,NONE,Tofiq Bahramov Stadium,Tofiq Bahramov Stadium,,,,,
AR,M,000,0,00,N,0,NONE,Men,Men,,,,,
AR,M,070,0,00,N,0,NONE,Men's Individual,Men's Individual,,,,,
AR,M,070,1,00,N,0,NONE,Men's Individual Final Round,Men's Individual Final Round,Final Round,,,,
AR,M,070,1,01,Y,1,HATH,Men's Individual Gold Medal Match,Men's Individual Gold Medal Match,Gold Medal Match,,,,
AR,M,070,1,02,Y,2,HATH,Men's Individual Bronze Medal Match,Men's Individual Bronze Medal Match,Bronze Medal Match,,,,
AR,M,070,2,00,Y,0,NONE,Men's Individual Semifinals,Men's Individual Semifinals,Semifinals,,,,
AR,M,070,2,01,Y,0,HATH,Men's Individual Semifinal 1,Men's Individual Semifinal 1,Semifinal 1,,,,
AR,M,070,2,02,Y,0,HATH,Men's Individual Semifinal 2,Men's Individual Semifinal 2,Semifinal 2,,,,
AR,M,070,3,00,N,0,NONE,Men's Individual Quarterfinals,Men's Individual Quarterfinals,Quarterfinals,,,,
AR,M,070,3,01,Y,0,HATH,Men's Individual Quarterfinal 1,Men's Individual Quarterfinal 1,Quarterfinal 1,,,,
AR,M,070,3,02,Y,0,HATH,Men's Individual Quarterfinal 2,Men's Individual Quarterfinal 2,Quarterfinal 2,,,,
AR,M,070,3,03,Y,0,HATH,Men's Individual Quarterfinal 3,Men's Individual Quarterfinal 3,Quarterfinal 3,,,,
AR,M,070,3,04,Y,0,HATH,Men's Individual Quarterfinal 4,Men's Individual Quarterfinal 4,Quarterfinal 4,,,,
AR,M,070,4,00,N,0,NONE,Men's Individual 1/8 Eliminations,Men's Individual 1/8 Eliminations,1/8 Eliminations,,,,
AR,M,070,4,01,Y,0,HATH,Men's Individual 1/8 Eliminations 1,Men's Individual 1/8 Eliminations 1,1/8 Eliminations 1,,,,
AR,M,070,4,02,Y,0,HATH,Men's Individual 1/8 Eliminations 2,Men's Individual 1/8 Eliminations 2,1/8 Eliminations 2,,,,
AR,M,070,4,03,Y,0,HATH,Men's Individual 1/8 Eliminations 3,Men's Individual 1/8 Eliminations 3,1/8 Eliminations 3,,,,
AR,M,070,4,04,Y,0,HATH,Men's Individual 1/8 Eliminations 4,Men's Individual 1/8 Eliminations 4,1/8 Eliminations 4,,,,
AR,M,070,4,05,Y,0,HATH,Men's Individual 1/8 Eliminations 5,Men's Individual 1/8 Eliminations 5,1/8 Eliminations 5,,,,
AR,M,070,4,06,Y,0,HATH,Men's Individual 1/8 Eliminations 6,Men's Individual 1/8 Eliminations 6,1/8 Eliminations 6,,,,
AR,M,070,4,07,Y,0,HATH,Men's Individual 1/8 Eliminations 7,Men's Individual 1/8 Eliminations 7,1/8 Eliminations 7,,,,
AR,M,070,4,08,Y,0,HATH,Men's Individual 1/8 Eliminations 8,Men's Individual 1/8 Eliminations 8,1/8 Eliminations 8,,,,
AR,M,070,5,00,N,0,NONE,Men's Individual 1/16 Eliminations,Men's Individual 1/16 Eliminations,1/16 Eliminations,,,,
AR,M,070,5,01,Y,0,HATH,Men's Individual 1/16 Eliminations 1,Men's Individual 1/16 Eliminations 1,1/16 Eliminations 1,,,,
AR,M,070,5,02,Y,0,HATH,Men's Individual 1/16 Eliminations 2,Men's Individual 1/16 Eliminations 2,1/16 Eliminations 2,,,,
AR,M,070,5,03,Y,0,HATH,Men's Individual 1/16 Eliminations 3,Men's Individual 1/16 Eliminations 3,1/16 Eliminations 3,,,,
AR,M,070,5,04,Y,0,HATH,Men's Individual 1/16 Eliminations 4,Men's Individual 1/16 Eliminations 4,1/16 Eliminations 4,,,,
AR,M,070,5,05,Y,0,HATH,Men's Individual 1/16 Eliminations 5,Men's Individual 1/16 Eliminations 5,1/16 Eliminations 5,,,,
AR,M,070,5,06,Y,0,HATH,Men's Individual 1/16 Eliminations 6,Men's Individual 1/16 Eliminations 6,1/16 Eliminations 6,,,,
AR,M,070,5,07,Y,0,HATH,Men's Individual 1/16 Eliminations 7,Men's Individual 1/16 Eliminations 7,1/16 Eliminations 7,,,,
AR,M,070,5,08,Y,0,HATH,Men's Individual 1/16 Eliminations 8,Men's Individual 1/16 Eliminations 8,1/16 Eliminations 8,,,,
AR,M,070,5,09,Y,0,HATH,Men's Individual 1/16 Eliminations 9,Men's Individual 1/16 Eliminations 9,1/16 Eliminations 9,,,,
AR,M,070,5,10,Y,0,HATH,Men's Individual 1/16 Eliminations 10,Men's Individual 1/16 Eliminations 10,1/16 Eliminations 10,,,,
AR,M,070,5,11,Y,0,HATH,Men's Individual 1/16 Eliminations 11,Men's Individual 1/16 Eliminations 11,1/16 Eliminations 11,,,,
AR,M,070,5,12,Y,0,HATH,Men's Individual 1/16 Eliminations 12,Men's Individual 1/16 Eliminations 12,1/16 Eliminations 12,,,,
AR,M,070,5,13,Y,0,HATH,Men's Individual 1/16 Eliminations 13,Men's Individual 1/16 Eliminations 13,1/16 Eliminations 13,,,,
AR,M,070,5,14,Y,0,HATH,Men's Individual 1/16 Eliminations 14,Men's Individual 1/16 Eliminations 14,1/16 Eliminations 14,,,,
AR,M,070,5,15,Y,0,HATH,Men's Individual 1/16 Eliminations 15,Men's Individual 1/16 Eliminations 15,1/16 Eliminations 15,,,,
AR,M,070,5,16,Y,0,HATH,Men's Individual 1/16 Eliminations 16,Men's Individual 1/16 Eliminations 16,1/16 Eliminations 16,,,,
AR,M,070,6,00,N,0,NONE,Men's Individual 1/32 Eliminations,Men's Individual 1/32 Eliminations,1/32 Eliminations,,,,
AR,M,070,6,01,Y,0,HATH,Men's Individual 1/32 Eliminations 1,Men's Individual 1/32 Eliminations 1,1/32 Eliminations 1,,,,
AR,M,070,6,02,Y,0,HATH,Men's Individual 1/32 Eliminations 2,Men's Individual 1/32 Eliminations 2,1/32 Eliminations 2,,,,
AR,M,070,6,03,Y,0,HATH,Men's Individual 1/32 Eliminations 3,Men's Individual 1/32 Eliminations 3,1/32 Eliminations 3,,,,
AR,M,070,6,04,Y,0,HATH,Men's Individual 1/32 Eliminations 4,Men's Individual 1/32 Eliminations 4,1/32 Eliminations 4,,,,
AR,M,070,6,05,Y,0,HATH,Men's Individual 1/32 Eliminations 5,Men's Individual 1/32 Eliminations 5,1/32 Eliminations 5,,,,
AR,M,070,6,06,Y,0,HATH,Men's Individual 1/32 Eliminations 6,Men's Individual 1/32 Eliminations 6,1/32 Eliminations 6,,,,
AR,M,070,6,07,Y,0,HATH,Men's Individual 1/32 Eliminations 7,Men's Individual 1/32 Eliminations 7,1/32 Eliminations 7,,,,
AR,M,070,6,08,Y,0,HATH,Men's Individual 1/32 Eliminations 8,Men's Individual 1/32 Eliminations 8,1/32 Eliminations 8,,,,
AR,M,070,6,09,Y,0,HATH,Men's Individual 1/32 Eliminations 9,Men's Individual 1/32 Eliminations 9,1/32 Eliminations 9,,,,
AR,M,070,6,10,Y,0,HATH,Men's Individual 1/32 Eliminations 10,Men's Individual 1/32 Eliminations 10,1/32 Eliminations 10,,,,
AR,M,070,6,11,Y,0,HATH,Men's Individual 1/32 Eliminations 11,Men's Individual 1/32 Eliminations 11,1/32 Eliminations 11,,,,
AR,M,070,6,12,Y,0,HATH,Men's Individual 1/32 Eliminations 12,Men's Individual 1/32 Eliminations 12,1/32 Eliminations 12,,,,
AR,M,070,6,13,Y,0,HATH,Men's Individual 1/32 Eliminations 13,Men's Individual 1/32 Eliminations 13,1/32 Eliminations 13,,,,
AR,M,070,6,14,Y,0,HATH,Men's Individual 1/32 Eliminations 14,Men's Individual 1/32 Eliminations 14,1/32 Eliminations 14,,,,
AR,M,070,6,15,Y,0,HATH,Men's Individual 1/32 Eliminations 15,Men's Individual 1/32 Eliminations 15,1/32 Eliminations 15,,,,
AR,M,070,6,16,Y,0,HATH,Men's Individual 1/32 Eliminations 16,Men's Individual 1/32 Eliminations 16,1/32 Eliminations 16,,,,
AR,M,070,6,17,Y,0,HATH,Men's Individual 1/32 Eliminations 17,Men's Individual 1/32 Eliminations 17,1/32 Eliminations 17,,,,
AR,M,070,6,18,Y,0,HATH,Men's Individual 1/32 Eliminations 18,Men's Individual 1/32 Eliminations 18,1/32 Eliminations 18,,,,
AR,M,070,6,19,Y,0,HATH,Men's Individual 1/32 Eliminations 19,Men's Individual 1/32 Eliminations 19,1/32 Eliminations 19,,,,
AR,M,070,6,20,Y,0,HATH,Men's Individual 1/32 Eliminations 20,Men's Individual 1/32 Eliminations 20,1/32 Eliminations 20,,,,
AR,M,070,6,21,Y,0,HATH,Men's Individual 1/32 Eliminations 21,Men's Individual 1/32 Eliminations 21,1/32 Eliminations 21,,,,
AR,M,070,6,22,Y,0,HATH,Men's Individual 1/32 Eliminations 22,Men's Individual 1/32 Eliminations 22,1/32 Eliminations 22,,,,
AR,M,070,6,23,Y,0,HATH,Men's Individual 1/32 Eliminations 23,Men's Individual 1/32 Eliminations 23,1/32 Eliminations 23,,,,
AR,M,070,6,24,Y,0,HATH,Men's Individual 1/32 Eliminations 24,Men's Individual 1/32 Eliminations 24,1/32 Eliminations 24,,,,
AR,M,070,6,25,Y,0,HATH,Men's Individual 1/32 Eliminations 25,Men's Individual 1/32 Eliminations 25,1/32 Eliminations 25,,,,
AR,M,070,6,26,Y,0,HATH,Men's Individual 1/32 Eliminations 26,Men's Individual 1/32 Eliminations 26,1/32 Eliminations 26,,,,
AR,M,070,6,27,Y,0,HATH,Men's Individual 1/32 Eliminations 27,Men's Individual 1/32 Eliminations 27,1/32 Eliminations 27,,,,
AR,M,070,6,28,Y,0,HATH,Men's Individual 1/32 Eliminations 28,Men's Individual 1/32 Eliminations 28,1/32 Eliminations 28,,,,
AR,M,070,6,29,Y,0,HATH,Men's Individual 1/32 Eliminations 29,Men's Individual 1/32 Eliminations 29,1/32 Eliminations 29,,,,
AR,M,070,6,30,Y,0,HATH,Men's Individual 1/32 Eliminations 30,Men's Individual 1/32 Eliminations 30,1/32 Eliminations 30,,,,
AR,M,070,6,31,Y,0,HATH,Men's Individual 1/32 Eliminations 31,Men's Individual 1/32 Eliminations 31,1/32 Eliminations 31,,,,
AR,M,070,6,32,Y,0,HATH,Men's Individual 1/32 Eliminations 32,Men's Individual 1/32 Eliminations 32,1/32 Eliminations 32,,,,
AR,M,070,9,00,Y,0,NONE,Men's Individual Ranking Round,Men's Individual Ranking Round,Ranking Round,,,,
AR,M,070,9,01,Y,0,NONE,Men's Individual Ranking Round,Men's Individual Ranking Round,Ranking Round,,,,
AR,M,070,M,00,Y,0,NONE,Men's Individual Medal Ceremony,Men's Individual Medal Ceremony,,,,,
AR,M,470,0,00,N,0,NONE,Men's Team,Men's Team,,,,,
AR,M,470,1,00,N,0,NONE,Men's Team Final Round,Men's Team Final Round,Final Round,,,,
AR,M,470,1,01,Y,1,HNOC,Men's Team Gold Medal Match,Men's Team Gold Medal Match,Gold Medal Match,,,,
AR,M,470,1,02,Y,2,HNOC,Men's Team Bronze Medal Match,Men's Team Bronze Medal Match,Bronze Medal Match,,,,
AR,M,470,2,00,N,0,NONE,Men's Team Semifinals,Men's Team Semifinals,Semifinals,,,,
AR,M,470,2,01,Y,0,HNOC,Men's Team Semifinal 1,Men's Team Semifinal 1,Semifinal 1,,,,
AR,M,470,2,02,Y,0,HNOC,Men's Team Semifinal 2,Men's Team Semifinal 2,Semifinal 2,,,,
AR,M,470,3,00,N,0,NONE,Men's Team Quarterfinals,Men's Team Quarterfinals,Quarterfinals,,,,
AR,M,470,3,01,Y,0,HNOC,Men's Team Quarterfinals 1,Men's Team Quarterfinals 1,Quarterfinal 1,,,,
AR,M,470,3,02,Y,0,HNOC,Men's Team Quarterfinals 2,Men's Team Quarterfinals 2,Quarterfinal 2,,,,
AR,M,470,3,03,Y,0,HNOC,Men's Team Quarterfinals 3,Men's Team Quarterfinals 3,Quarterfinal 3,,,,
AR,M,470,3,04,Y,0,HNOC,Men's Team Quarterfinals 4,Men's Team Quarterfinals 4,Quarterfinal 4,,,,
AR,M,470,4,00,N,0,NONE,Men's Team 1/8 Eliminations,Men's Team 1/8 Eliminations,1/8 Eliminations,,,,
AR,M,470,4,01,Y,0,HNOC,Men's Team 1/8 Eliminations 1,Men's Team 1/8 Eliminations 1,1/8 Eliminations 1,,,,
AR,M,470,4,02,Y,0,HNOC,Men's Team 1/8 Eliminations 2,Men's Team 1/8 Eliminations 2,1/8 Eliminations 2,,,,
AR,M,470,4,03,Y,0,HNOC,Men's Team 1/8 Eliminations 3,Men's Team 1/8 Eliminations 3,1/8 Eliminations 3,,,,
AR,M,470,4,04,Y,0,HNOC,Men's Team 1/8 Eliminations 4,Men's Team 1/8 Eliminations 4,1/8 Eliminations 4,,,,
AR,M,470,4,05,Y,0,HNOC,Men's Team 1/8 Eliminations 5,Men's Team 1/8 Eliminations 5,1/8 Eliminations 5,,,,
AR,M,470,4,06,Y,0,HNOC,Men's Team 1/8 Eliminations 6,Men's Team 1/8 Eliminations 6,1/8 Eliminations 6,,,,
AR,M,470,4,07,Y,0,HNOC,Men's Team 1/8 Eliminations 7,Men's Team 1/8 Eliminations 7,1/8 Eliminations 7,,,,
AR,M,470,4,08,Y,0,HNOC,Men's Team 1/8 Eliminations 8,Men's Team 1/8 Eliminations 8,1/8 Eliminations 8,,,,
AR,M,470,9,00,Y,0,NONE,Men's Team Ranking Round,Men's Team Ranking Round,Ranking Round,,,,
AR,M,470,9,01,Y,0,NONE,Men's Team Ranking Round,Men's Team Ranking Round,Ranking Round,,,,
AR,M,470,M,00,Y,0,NONE,Men's Team Medal Ceremony,Men's Team Medal Ceremony,,,,,
AR,W,000,0,00,N,0,NONE,Women,Women,,,,,
AR,W,070,0,00,N,0,NONE,Women's Individual,Women's Individual,,,,,
AR,W,070,1,00,N,0,NONE,Women's Individual Final Round,Women's Individual Final Round,Final Round,,,,
AR,W,070,1,01,Y,1,HATH,Women's Individual Gold Medal Match,Women's Individual Gold Medal Match,Gold Medal Match,,,,
AR,W,070,1,02,Y,2,HATH,Women's Individual Bronze Medal Match,Women's Individual Bronze Medal Match,Bronze Medal Match,,,,
AR,W,070,2,00,N,0,NONE,Women's Individual Semifinals,Women's Individual Semifinals,Semifinals,,,,
AR,W,070,2,01,Y,0,HATH,Women's Individual Semifinal 1,Women's Individual Semifinal 1,Semifinal 1,,,,
AR,W,070,2,02,Y,0,HATH,Women's Individual Semifinal 2,Women's Individual Semifinal 2,Semifinal 2,,,,
AR,W,070,3,00,N,0,NONE,Women's Individual Quarterfinals,Women's Individual Quarterfinals,Quarterfinals,,,,
AR,W,070,3,01,Y,0,HATH,Women's Individual Quarterfinal 1,Women's Individual Quarterfinal 1,Quarterfinal 1,,,,
AR,W,070,3,02,Y,0,HATH,Women's Individual Quarterfinal 2,Women's Individual Quarterfinal 2,Quarterfinal 2,,,,
AR,W,070,3,03,Y,0,HATH,Women's Individual Quarterfinal 3,Women's Individual Quarterfinal 3,Quarterfinal 3,,,,
AR,W,070,3,04,Y,0,HATH,Women's Individual Quarterfinal 4,Women's Individual Quarterfinal 4,Quarterfinal 4,,,,
AR,W,070,4,00,N,0,NONE,Women's Individual 1/8 Eliminations,Women's Individual 1/8 Eliminations,1/8 Eliminations,,,,
AR,W,070,4,01,Y,0,HATH,Women's Individual 1/8 Eliminations 1,Women's Individual 1/8 Eliminations 1,1/8 Eliminations 1,,,,
AR,W,070,4,02,Y,0,HATH,Women's Individual 1/8 Eliminations 2,Women's Individual 1/8 Eliminations 2,1/8 Eliminations 2,,,,
AR,W,070,4,03,Y,0,HATH,Women's Individual 1/8 Eliminations 3,Women's Individual 1/8 Eliminations 3,1/8 Eliminations 3,,,,
AR,W,070,4,04,Y,0,HATH,Women's Individual 1/8 Eliminations 4,Women's Individual 1/8 Eliminations 4,1/8 Eliminations 4,,,,
AR,W,070,4,05,Y,0,HATH,Women's Individual 1/8 Eliminations 5,Women's Individual 1/8 Eliminations 5,1/8 Eliminations 5,,,,
AR,W,070,4,06,Y,0,HATH,Women's Individual 1/8 Eliminations 6,Women's Individual 1/8 Eliminations 6,1/8 Eliminations 6,,,,
AR,W,070,4,07,Y,0,HATH,Women's Individual 1/8 Eliminations 7,Women's Individual 1/8 Eliminations 7,1/8 Eliminations 7,,,,
AR,W,070,4,08,Y,0,HATH,Women's Individual 1/8 Eliminations 8,Women's Individual 1/8 Eliminations 8,1/8 Eliminations 8,,,,
AR,W,070,5,00,N,0,NONE,Women's Individual 1/16 Eliminations,Women's Individual 1/16 Eliminations,1/16 Eliminations,,,,
AR,W,070,5,01,Y,0,HATH,Women's Individual 1/16 Eliminations 1,Women's Individual 1/16 Eliminations 1,1/16 Eliminations 1,,,,
AR,W,070,5,02,Y,0,HATH,Women's Individual 1/16 Eliminations 2,Women's Individual 1/16 Eliminations 2,1/16 Eliminations 2,,,,
AR,W,070,5,03,Y,0,HATH,Women's Individual 1/16 Eliminations 3,Women's Individual 1/16 Eliminations 3,1/16 Eliminations 3,,,,
AR,W,070,5,04,Y,0,HATH,Women's Individual 1/16 Eliminations 4,Women's Individual 1/16 Eliminations 4,1/16 Eliminations 4,,,,
AR,W,070,5,05,Y,0,HATH,Women's Individual 1/16 Eliminations 5,Women's Individual 1/16 Eliminations 5,1/16 Eliminations 5,,,,
AR,W,070,5,06,Y,0,HATH,Women's Individual 1/16 Eliminations 6,Women's Individual 1/16 Eliminations 6,1/16 Eliminations 6,,,,
AR,W,070,5,07,Y,0,HATH,Women's Individual 1/16 Eliminations 7,Women's Individual 1/16 Eliminations 7,1/16 Eliminations 7,,,,
AR,W,070,5,08,Y,0,HATH,Women's Individual 1/16 Eliminations 8,Women's Individual 1/16 Eliminations 8,1/16 Eliminations 8,,,,
AR,W,070,5,09,Y,0,HATH,Women's Individual 1/16 Eliminations 9,Women's Individual 1/16 Eliminations 9,1/16 Eliminations 9,,,,
AR,W,070,5,10,Y,0,HATH,Women's Individual 1/16 Eliminations 10,Women's Individual 1/16 Eliminations 10,1/16 Eliminations 10,,,,
AR,W,070,5,11,Y,0,HATH,Women's Individual 1/16 Eliminations 11,Women's Individual 1/16 Eliminations 11,1/16 Eliminations 11,,,,
AR,W,070,5,12,Y,0,HATH,Women's Individual 1/16 Eliminations 12,Women's Individual 1/16 Eliminations 12,1/16 Eliminations 12,,,,
AR,W,070,5,13,Y,0,HATH,Women's Individual 1/16 Eliminations 13,Women's Individual 1/16 Eliminations 13,1/16 Eliminations 13,,,,
AR,W,070,5,14,Y,0,HATH,Women's Individual 1/16 Eliminations 14,Women's Individual 1/16 Eliminations 14,1/16 Eliminations 14,,,,
AR,W,070,5,15,Y,0,HATH,Women's Individual 1/16 Eliminations 15,Women's Individual 1/16 Eliminations 15,1/16 Eliminations 15,,,,
AR,W,070,5,16,Y,0,HATH,Women's Individual 1/16 Eliminations 16,Women's Individual 1/16 Eliminations 16,1/16 Eliminations 16,,,,
AR,W,070,6,00,N,0,NONE,Women's Individual 1/32 Eliminations,Women's Individual 1/32 Eliminations,1/32 Eliminations,,,,
AR,W,070,6,01,Y,0,HATH,Women's Individual 1/32 Eliminations 1,Women's Individual 1/32 Eliminations 1,1/32 Eliminations 1,,,,
AR,W,070,6,02,Y,0,HATH,Women's Individual 1/32 Eliminations 2,Women's Individual 1/32 Eliminations 2,1/32 Eliminations 2,,,,
AR,W,070,6,03,Y,0,HATH,Women's Individual 1/32 Eliminations 3,Women's Individual 1/32 Eliminations 3,1/32 Eliminations 3,,,,
AR,W,070,6,04,Y,0,HATH,Women's Individual 1/32 Eliminations 4,Women's Individual 1/32 Eliminations 4,1/32 Eliminations 4,,,,
AR,W,070,6,05,Y,0,HATH,Women's Individual 1/32 Eliminations 5,Women's Individual 1/32 Eliminations 5,1/32 Eliminations 5,,,,
AR,W,070,6,06,Y,0,HATH,Women's Individual 1/32 Eliminations 6,Women's Individual 1/32 Eliminations 6,1/32 Eliminations 6,,,,
AR,W,070,6,07,Y,0,HATH,Women's Individual 1/32 Eliminations 7,Women's Individual 1/32 Eliminations 7,1/32 Eliminations 7,,,,
AR,W,070,6,08,Y,0,HATH,Women's Individual 1/32 Eliminations 8,Women's Individual 1/32 Eliminations 8,1/32 Eliminations 8,,,,
AR,W,070,6,09,Y,0,HATH,Women's Individual 1/32 Eliminations 9,Women's Individual 1/32 Eliminations 9,1/32 Eliminations 9,,,,
AR,W,070,6,10,Y,0,HATH,Women's Individual 1/32 Eliminations 10,Women's Individual 1/32 Eliminations 10,1/32 Eliminations 10,,,,
AR,W,070,6,11,Y,0,HATH,Women's Individual 1/32 Eliminations 11,Women's Individual 1/32 Eliminations 11,1/32 Eliminations 11,,,,
AR,W,070,6,12,Y,0,HATH,Women's Individual 1/32 Eliminations 12,Women's Individual 1/32 Eliminations 12,1/32 Eliminations 12,,,,
AR,W,070,6,13,Y,0,HATH,Women's Individual 1/32 Eliminations 13,Women's Individual 1/32 Eliminations 13,1/32 Eliminations 13,,,,
AR,W,070,6,14,Y,0,HATH,Women's Individual 1/32 Eliminations 14,Women's Individual 1/32 Eliminations 14,1/32 Eliminations 14,,,,
AR,W,070,6,15,Y,0,HATH,Women's Individual 1/32 Eliminations 15,Women's Individual 1/32 Eliminations 15,1/32 Eliminations 15,,,,
AR,W,070,6,16,Y,0,HATH,Women's Individual 1/32 Eliminations 16,Women's Individual 1/32 Eliminations 16,1/32 Eliminations 16,,,,
AR,W,070,6,17,Y,0,HATH,Women's Individual 1/32 Eliminations 17,Women's Individual 1/32 Eliminations 17,1/32 Eliminations 17,,,,
AR,W,070,6,18,Y,0,HATH,Women's Individual 1/32 Eliminations 18,Women's Individual 1/32 Eliminations 18,1/32 Eliminations 18,,,,
AR,W,070,6,19,Y,0,HATH,Women's Individual 1/32 Eliminations 19,Women's Individual 1/32 Eliminations 19,1/32 Eliminations 19,,,,
AR,W,070,6,20,Y,0,HATH,Women's Individual 1/32 Eliminations 20,Women's Individual 1/32 Eliminations 20,1/32 Eliminations 20,,,,
AR,W,070,6,21,Y,0,HATH,Women's Individual 1/32 Eliminations 21,Women's Individual 1/32 Eliminations 21,1/32 Eliminations 21,,,,
AR,W,070,6,22,Y,0,HATH,Women's Individual 1/32 Eliminations 22,Women's Individual 1/32 Eliminations 22,1/32 Eliminations 22,,,,
AR,W,070,6,23,Y,0,HATH,Women's Individual 1/32 Eliminations 23,Women's Individual 1/32 Eliminations 23,1/32 Eliminations 23,,,,
