Discipline,Gender,Event,phase,Eventunit,schedule,medalflag,ENG Description,POR Description,ENG longdescription,POR longdescription,Level,Order,Eventunittype,cisSchedule,infoSchedule,Competition Schedule Description,ENG unit Description,POR unit Description
SW,W,111,1,00,N,1,Women's 50m Freestyle - S11 Final,"50m livre feminino - S11, final",Women's 50m Freestyle - S11 Final,"50m livre feminino - S11, final",Phase,14,NONE,N,N,Women's 50m Freestyle - S11 Final,Final,Final
SW,W,111,1,01,Y,1,Women's 50m Freestyle - S11 Final,"50m livre feminino - S11, final",Women's 50m Freestyle - S11 Final,"50m livre feminino - S11, final",EventUnit,15,ATH,Y,Y,Women's 50m Freestyle - S11 Final,Final,Final
SW,W,111,9,00,Y,0,Women's 50m Freestyle - S11 Heats,"50m livre feminino - S11, eliminatórias",Women's 50m Freestyle - S11 Heats,"50m livre feminino - S11, eliminatórias",Phase,14,NONE,Y,N,Women's 50m Freestyle - S11 Heats,Heats,Séries
SW,W,111,9,01,Y,0,Women's 50m Freestyle - S11 Heat 1,"50m livre feminino - S11, série 1",Women's 50m Freestyle - S11 Heat 1,"50m livre feminino - S11, série 1",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 1,Heat 1,Série 1
SW,W,111,9,02,Y,0,Women's 50m Freestyle - S11 Heat 2,"50m livre feminino - S11, série 2",Women's 50m Freestyle - S11 Heat 2,"50m livre feminino - S11, série 2",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 2,Heat 2,Série 2
SW,W,111,9,03,Y,0,Women's 50m Freestyle - S11 Heat 3,"50m livre feminino - S11, série 3",Women's 50m Freestyle - S11 Heat 3,"50m livre feminino - S11, série 3",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 3,Heat 3,Série 3
SW,W,111,9,04,Y,0,Women's 50m Freestyle - S11 Heat 4,"50m livre feminino - S11, série 4",Women's 50m Freestyle - S11 Heat 4,"50m livre feminino - S11, série 4",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 4,Heat 4,Série 4
SW,W,111,9,05,Y,0,Women's 50m Freestyle - S11 Heat 5,"50m livre feminino - S11, série 5",Women's 50m Freestyle - S11 Heat 5,"50m livre feminino - S11, série 5",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 5,Heat 5,Série 5
SW,W,111,9,06,Y,0,Women's 50m Freestyle - S11 Heat 6,"50m livre feminino - S11, série 6",Women's 50m Freestyle - S11 Heat 6,"50m livre feminino - S11, série 6",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 6,Heat 6,Série 6
SW,W,111,9,07,Y,0,Women's 50m Freestyle - S11 Heat 7,"50m livre feminino - S11, série 7",Women's 50m Freestyle - S11 Heat 7,"50m livre feminino - S11, série 7",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 7,Heat 7,Série 7
SW,W,111,9,08,Y,0,Women's 50m Freestyle - S11 Heat 8,"50m livre feminino - S11, série 8",Women's 50m Freestyle - S11 Heat 8,"50m livre feminino - S11, série 8",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 8,Heat 8,Série 8
SW,W,111,9,09,Y,0,Women's 50m Freestyle - S11 Heat 9,"50m livre feminino - S11, série 9",Women's 50m Freestyle - S11 Heat 9,"50m livre feminino - S11, série 9",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 9,Heat 9,Série 9
SW,W,111,9,10,Y,0,Women's 50m Freestyle - S11 Heat 10,"50m livre feminino - S11, série 10",Women's 50m Freestyle - S11 Heat 10,"50m livre feminino - S11, série 10",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heat 10,Heat 10,Série 10
SW,W,111,9,50,N,0,Women's 50m Freestyle - S11 Hts S-off,"50m livre fem - S11,eliminat,desempates",Women's 50m Freestyle - S11 Heats Swim-off,"50m livre feminino - S11, eliminatórias, desempates",Phase,14,NONE,N,N,Women's 50m Freestyle - S11 Heats Swim-off,Heats Swim-off,"Eliminatórias, desempate"
SW,W,111,9,51,Y,0,Women's 50m Freestyle - S11 Hts S-off 1,"50m livre fem - S11,eliminat,desempate 1",Women's 50m Freestyle - S11 Heats Swim-off 1,"50m livre feminino - S11, eliminatórias, desempate 1",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heats Swim-off 1,Heats Swim-off 1,"Eliminatórias, desempate 1"
SW,W,111,9,52,Y,0,Women's 50m Freestyle - S11 Hts S-off 2,"50m livre fem - S11,eliminat,desempate 2",Women's 50m Freestyle - S11 Heats Swim-off 2,"50m livre feminino - S11, eliminatórias, desempate 2",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heats Swim-off 2,Heats Swim-off 2,"Eliminatórias, desempate 2"
SW,W,111,9,53,Y,0,Women's 50m Freestyle - S11 Hts S-off 3,"50m livre fem - S11,eliminat,desempate 3",Women's 50m Freestyle - S11 Heats Swim-off 3,"50m livre feminino - S11, eliminatórias, desempate 3",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S11 Heats Swim-off 3,Heats Swim-off 3,"Eliminatórias, desempate 3"
SW,W,111,M,00,Y,0,Women's 50m Free - S11 VC,"50m livre feminino - S11, cer. premiação",Women's 50m Freestyle - S11 Victory Ceremony,"50m livre feminino -  S11, cerimônia de premiação",Medals,17,NONE,N,Y,Women's 50m Free - S11 VC,Victory Ceremony,Cerimônia de premiação
SW,W,112,0,00,N,0,Women's 50m Freestyle - S12,50m livre feminino - S12,Women's 50m Freestyle - S12,50m livre feminino - S12,Event,13,NONE,N,N,Women's 50m Freestyle - S12,"",""
SW,W,112,1,00,N,1,Women's 50m Freestyle - S12 Final,"50m livre feminino - S12, final ",Women's 50m Freestyle - S12 Final,"50m livre feminino - S12, final ",Phase,14,NONE,N,N,Women's 50m Freestyle - S12 Final,Final,Final
SW,W,112,1,01,Y,1,Women's 50m Freestyle - S12 Final,"50m livre feminino - S12, final ",Women's 50m Freestyle - S12 Final,"50m livre feminino - S12, final ",EventUnit,15,ATH,Y,Y,Women's 50m Freestyle - S12 Final,Final,Final
SW,W,112,9,00,Y,0,Women's 50m Freestyle - S12 Heats,"50m livre feminino - S12, eliminatórias",Women's 50m Freestyle - S12 Heats,"50m livre feminino - S12, eliminatórias",Phase,14,NONE,Y,N,Women's 50m Freestyle - S12 Heats,Heats,Séries
SW,W,112,9,01,Y,0,Women's 50m Freestyle - S12 Heat 1,"50m livre feminino - S12, série 1",Women's 50m Freestyle - S12 Heat 1,"50m livre feminino - S12, série 1",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 1,Heat 1,Série 1
SW,W,112,9,02,Y,0,Women's 50m Freestyle - S12 Heat 2,"50m livre feminino - S12, série 2",Women's 50m Freestyle - S12 Heat 2,"50m livre feminino - S12, série 2",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 2,Heat 2,Série 2
SW,W,112,9,03,Y,0,Women's 50m Freestyle - S12 Heat 3,"50m livre feminino - S12, série 3",Women's 50m Freestyle - S12 Heat 3,"50m livre feminino - S12, série 3",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 3,Heat 3,Série 3
SW,W,112,9,04,Y,0,Women's 50m Freestyle - S12 Heat 4,"50m livre feminino - S12, série 4",Women's 50m Freestyle - S12 Heat 4,"50m livre feminino - S12, série 4",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 4,Heat 4,Série 4
SW,W,112,9,05,Y,0,Women's 50m Freestyle - S12 Heat 5,"50m livre feminino - S12, série 5",Women's 50m Freestyle - S12 Heat 5,"50m livre feminino - S12, série 5",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 5,Heat 5,Série 5
SW,W,112,9,06,Y,0,Women's 50m Freestyle - S12 Heat 6,"50m livre feminino - S12, série 6",Women's 50m Freestyle - S12 Heat 6,"50m livre feminino - S12, série 6",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 6,Heat 6,Série 6
SW,W,112,9,07,Y,0,Women's 50m Freestyle - S12 Heat 7,"50m livre feminino - S12, série 7",Women's 50m Freestyle - S12 Heat 7,"50m livre feminino - S12, série 7",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 7,Heat 7,Série 7
SW,W,112,9,08,Y,0,Women's 50m Freestyle - S12 Heat 8,"50m livre feminino - S12, série 8",Women's 50m Freestyle - S12 Heat 8,"50m livre feminino - S12, série 8",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 8,Heat 8,Série 8
SW,W,112,9,09,Y,0,Women's 50m Freestyle - S12 Heat 9,"50m livre feminino - S12, série 9",Women's 50m Freestyle - S12 Heat 9,"50m livre feminino - S12, série 9",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 9,Heat 9,Série 9
SW,W,112,9,10,Y,0,Women's 50m Freestyle - S12 Heat 10,"50m livre feminino - S12, série 10",Women's 50m Freestyle - S12 Heat 10,"50m livre feminino - S12, série 10",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heat 10,Heat 10,Série 10
SW,W,112,9,50,N,0,Women's 50m Freestyle - S12 Hts S-off,"50m livre fem - S12,eliminat,desempates",Women's 50m Freestyle - S12 Heats Swim-off,"50m livre feminino - S12, eliminatórias, desempates",Phase,14,NONE,N,N,Women's 50m Freestyle - S12 Heats Swim-off,Heats Swim-off,"Eliminatórias, desempate"
SW,W,112,9,51,Y,0,Women's 50m Freestyle - S12 Hts S-off 1,"50m livre fem - S12,eliminat,desempate 1",Women's 50m Freestyle - S12 Heats Swim-off 1,"50m livre feminino - S12, eliminatórias, desempate 1",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heats Swim-off 1,Heats Swim-off 1,"Eliminatórias, desempate 1"
SW,W,112,9,52,Y,0,Women's 50m Freestyle - S12 Hts S-off 2,"50m livre fem - S12,eliminat,desempate 2",Women's 50m Freestyle - S12 Heats Swim-off 2,"50m livre feminino - S12, eliminatórias, desempate 2",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heats Swim-off 2,Heats Swim-off 2,"Eliminatórias, desempate 2"
SW,W,112,9,53,Y,0,Women's 50m Freestyle - S12 Hts S-off 3,"50m livre fem - S12,eliminat,desempate 3",Women's 50m Freestyle - S12 Heats Swim-off 3,"50m livre feminino - S12, eliminatórias, desempate 3",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S12 Heats Swim-off 3,Heats Swim-off 3,"Eliminatórias, desempate 3"
SW,W,112,M,00,Y,0,Women's 50m Free - S12 VC,"50m livre feminino - S12, cer. premiação",Women's 50m Freestyle - S12 Victory Ceremony,"50m livre feminino - S12, cerimônia de premiação",Medals,17,NONE,N,Y,Women's 50m Free - S12 VC,Victory Ceremony,Cerimônia de premiação
SW,W,113,0,00,N,0,Women's 50m Freestyle - S13,50m livre feminino - S13,Women's 50m Freestyle - S13,50m livre feminino - S13,Event,13,NONE,N,N,Women's 50m Freestyle - S13,"",""
SW,W,113,1,00,N,1,Women's 50m Freestyle - S13 Final,"50m livre feminino - S13, final",Women's 50m Freestyle - S13 Final,"50m livre feminino - S13, final",Phase,14,NONE,N,N,Women's 50m Freestyle - S13 Final,Final,Final
SW,W,113,1,01,Y,1,Women's 50m Freestyle - S13 Final,"50m livre feminino - S13, final",Women's 50m Freestyle - S13 Final,"50m livre feminino - S13, final",EventUnit,15,ATH,Y,Y,Women's 50m Freestyle - S13 Final,Final,Final
SW,W,113,9,00,Y,0,Women's 50m Freestyle - S13 Heats,"50m livre feminino - S13, eliminatórias",Women's 50m Freestyle - S13 Heats,"50m livre feminino - S13, eliminatórias",Phase,14,NONE,Y,N,Women's 50m Freestyle - S13 Heats,Heats,Séries
SW,W,113,9,01,Y,0,Women's 50m Freestyle - S13 Heat 1,"50m livre feminino - S13, série 1",Women's 50m Freestyle - S13 Heat 1,"50m livre feminino - S13, série 1",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 1,Heat 1,Série 1
SW,W,113,9,02,Y,0,Women's 50m Freestyle - S13 Heat 2,"50m livre feminino - S13, série 2",Women's 50m Freestyle - S13 Heat 2,"50m livre feminino - S13, série 2",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 2,Heat 2,Série 2
SW,W,113,9,03,Y,0,Women's 50m Freestyle - S13 Heat 3,"50m livre feminino - S13, série 3",Women's 50m Freestyle - S13 Heat 3,"50m livre feminino - S13, série 3",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 3,Heat 3,Série 3
SW,W,113,9,04,Y,0,Women's 50m Freestyle - S13 Heat 4,"50m livre feminino - S13, série 4",Women's 50m Freestyle - S13 Heat 4,"50m livre feminino - S13, série 4",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 4,Heat 4,Série 4
SW,W,113,9,05,Y,0,Women's 50m Freestyle - S13 Heat 5,"50m livre feminino - S13, série 5",Women's 50m Freestyle - S13 Heat 5,"50m livre feminino - S13, série 5",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 5,Heat 5,Série 5
SW,W,113,9,06,Y,0,Women's 50m Freestyle - S13 Heat 6,"50m livre feminino - S13, série 6",Women's 50m Freestyle - S13 Heat 6,"50m livre feminino - S13, série 6",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 6,Heat 6,Série 6
SW,W,113,9,07,Y,0,Women's 50m Freestyle - S13 Heat 7,"50m livre feminino - S13, série 7",Women's 50m Freestyle - S13 Heat 7,"50m livre feminino - S13, série 7",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 7,Heat 7,Série 7
SW,W,113,9,08,Y,0,Women's 50m Freestyle - S13 Heat 8,"50m livre feminino - S13, série 8",Women's 50m Freestyle - S13 Heat 8,"50m livre feminino - S13, série 8",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 8,Heat 8,Série 8
SW,W,113,9,09,Y,0,Women's 50m Freestyle - S13 Heat 9,"50m livre feminino - S13, série 9",Women's 50m Freestyle - S13 Heat 9,"50m livre feminino - S13, série 9",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 9,Heat 9,Série 9
SW,W,113,9,10,Y,0,Women's 50m Freestyle - S13 Heat 10,"50m livre feminino - S13, série 10",Women's 50m Freestyle - S13 Heat 10,"50m livre feminino - S13, série 10",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heat 10,Heat 10,Série 10
SW,W,113,9,50,N,0,Women's 50m Freestyle - S13 Hts S-off,"50m livre fem - S13,eliminat,desempates",Women's 50m Freestyle - S13 Heats Swim-off,"50m livre feminino - S13, eliminatórias, desempates",Phase,14,NONE,N,N,Women's 50m Freestyle - S13 Heats Swim-off,Heats Swim-off,"Eliminatórias, desempate"
SW,W,113,9,51,Y,0,Women's 50m Freestyle - S13 Hts S-off 1,"50m livre fem - S13,eliminat,desempate 1",Women's 50m Freestyle - S13 Heats Swim-off 1,"50m livre feminino - S13, eliminatórias, desempate 1",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heats Swim-off 1,Heats Swim-off 1,"Eliminatórias, desempate 1"
SW,W,113,9,52,Y,0,Women's 50m Freestyle - S13 Hts S-off 2,"50m livre fem - S13,eliminat,desempate 2",Women's 50m Freestyle - S13 Heats Swim-off 2,"50m livre feminino - S13, eliminatórias, desempate 2",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heats Swim-off 2,Heats Swim-off 2,"Eliminatórias, desempate 2"
SW,W,113,9,53,Y,0,Women's 50m Freestyle - S13 Hts S-off 3,"50m livre fem - S13,eliminat,desempate 3",Women's 50m Freestyle - S13 Heats Swim-off 3,"50m livre feminino - S13, eliminatórias, desempate 3",EventUnit,15,ATH,N,Y,Women's 50m Freestyle - S13 Heats Swim-off 3,Heats Swim-off 3,"Eliminatórias, desempate 3"
SW,W,113,M,00,Y,0,Women's 50m Free - S13 VC,"50m livre feminino - S13, cer. premiação",Women's 50m Freestyle - S13 Victory Ceremony,"50m livre feminino - S13, cerimônia de premiação",Medals,17,NONE,N,Y,Women's 50m Free - S13 VC,Victory Ceremony,Cerimônia de premiação
SW,W,123,0,00,N,0,Women's 100m Freestyle - S3,100m livre feminino - S3,Women's 100m Freestyle - S3,100m livre feminino - S3,Event,13,NONE,N,N,Women's 100m Freestyle - S3,"",""
SW,W,123,1,00,N,1,Women's 100m Freestyle - S3 Final,"100m livre feminino - S3, final",Women's 100m Freestyle - S3 Final,"100m livre feminino - S3, final",Phase,14,NONE,N,N,Women's 100m Freestyle - S3 Final,Final,Final
SW,W,123,1,01,Y,1,Women's 100m Freestyle - S3 Final,"100m livre feminino - S3, final",Women's 100m Freestyle - S3 Final,"100m livre feminino - S3, final",EventUnit,15,ATH,Y,Y,Women's 100m Freestyle - S3 Final,Final,Final
SW,W,123,9,00,Y,0,Women's 100m Freestyle - S3 Heats,"100m livre feminino - S3, eliminatórias",Women's 100m Freestyle - S3 Heats,"100m livre feminino - S3, eliminatórias",Phase,14,NONE,Y,N,Women's 100m Freestyle - S3 Heats,Heats,Séries
SW,W,123,9,01,Y,0,Women's 100m Freestyle - S3 Heat 1,"100m livre feminino - S3, série 1",Women's 100m Freestyle - S3 Heat 1,"100m livre feminino - S3, série 1",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 1,Heat 1,Série 1
SW,W,123,9,02,Y,0,Women's 100m Freestyle - S3 Heat 2,"100m livre feminino - S3, série 2",Women's 100m Freestyle - S3 Heat 2,"100m livre feminino - S3, série 2",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 2,Heat 2,Série 2
SW,W,123,9,03,Y,0,Women's 100m Freestyle - S3 Heat 3,"100m livre feminino - S3, série 3",Women's 100m Freestyle - S3 Heat 3,"100m livre feminino - S3, série 3",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 3,Heat 3,Série 3
SW,W,123,9,04,Y,0,Women's 100m Freestyle - S3 Heat 4,"100m livre feminino - S3, série 4",Women's 100m Freestyle - S3 Heat 4,"100m livre feminino - S3, série 4",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 4,Heat 4,Série 4
SW,W,123,9,05,Y,0,Women's 100m Freestyle - S3 Heat 5,"100m livre feminino - S3, série 5",Women's 100m Freestyle - S3 Heat 5,"100m livre feminino - S3, série 5",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 5,Heat 5,Série 5
SW,W,123,9,06,Y,0,Women's 100m Freestyle - S3 Heat 6,"100m livre feminino - S3, série 6",Women's 100m Freestyle - S3 Heat 6,"100m livre feminino - S3, série 6",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 6,Heat 6,Série 6
SW,W,123,9,07,Y,0,Women's 100m Freestyle - S3 Heat 7,"100m livre feminino - S3, série 7",Women's 100m Freestyle - S3 Heat 7,"100m livre feminino - S3, série 7",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 7,Heat 7,Série 7
SW,W,123,9,08,Y,0,Women's 100m Freestyle - S3 Heat 8,"100m livre feminino - S3, série 8",Women's 100m Freestyle - S3 Heat 8,"100m livre feminino - S3, série 8",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 8,Heat 8,Série 8
SW,W,123,9,09,Y,0,Women's 100m Freestyle - S3 Heat 9,"100m livre feminino - S3, série 9",Women's 100m Freestyle - S3 Heat 9,"100m livre feminino - S3, série 9",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 9,Heat 9,Série 9
SW,W,123,9,10,Y,0,Women's 100m Freestyle - S3 Heat 10,"100m livre feminino - S3, série 10",Women's 100m Freestyle - S3 Heat 10,"100m livre feminino - S3, série 10",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heat 10,Heat 10,Série 10
SW,W,123,9,50,N,0,Women's 100m Freestyle - S3 Hts S-off,"100m livre fem - S3,eliminat,desempates",Women's 100m Freestyle - S3 Heats Swim-off,"100m livre feminino - S3, eliminatórias, desempates",Phase,14,NONE,N,N,Women's 100m Freestyle - S3 Heats Swim-off,Heats Swim-off,"Eliminatórias, desempate"
SW,W,123,9,51,Y,0,Women's 100m Freestyle - S3 Hts S-off 1,"100m livre fem - S3,eliminat,desempate 1",Women's 100m Freestyle - S3 Heats Swim-off 1,"100m livre feminino - S3, eliminatórias, desempate 1",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heats Swim-off 1,Heats Swim-off 1,"Eliminatórias, desempate 1"
SW,W,123,9,52,Y,0,Women's 100m Freestyle - S3 Hts S-off 2,"100m livre fem - S3,eliminat,desempate 2",Women's 100m Freestyle - S3 Heats Swim-off 2,"100m livre feminino - S3, eliminatórias, desempate 2",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heats Swim-off 2,Heats Swim-off 2,"Eliminatórias, desempate 2"
SW,W,123,9,53,Y,0,Women's 100m Freestyle - S3 Hts S-off 3,"100m livre fem - S3,eliminat,desempate 3",Women's 100m Freestyle - S3 Heats Swim-off 3,"100m livre feminino - S3, eliminatórias, desempate 3",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S3 Heats Swim-off 3,Heats Swim-off 3,"Eliminatórias, desempate 3"
SW,W,123,M,00,Y,0,Women's 100m Free - S3 VC,"100m livre feminino-S3, cer. premiação",Women's 100m Freestyle - S3 Victory Ceremony,"100m livre feminino - S3, cerimônia de premiação",Medals,17,NONE,N,Y,Women's 100m Free - S3 VC,Victory Ceremony,Cerimônia de premiação
SW,W,125,0,00,N,0,Women's 100m Freestyle - S5,100m livre feminino - S5,Women's 100m Freestyle - S5,100m livre feminino - S5,Event,13,NONE,N,N,Women's 100m Freestyle - S5,"",""
SW,W,125,1,00,N,1,Women's 100m Freestyle - S5 Final,"100m livre feminino - S5, final",Women's 100m Freestyle - S5 Final,"100m livre feminino - S5, final",Phase,14,NONE,N,N,Women's 100m Freestyle - S5 Final,Final,Final
SW,W,125,1,01,Y,1,Women's 100m Freestyle - S5 Final,"100m livre feminino - S5, final",Women's 100m Freestyle - S5 Final,"100m livre feminino - S5, final",EventUnit,15,ATH,Y,Y,Women's 100m Freestyle - S5 Final,Final,Final
SW,W,125,9,00,Y,0,Women's 100m Freestyle - S5 Heats,"100m livre feminino - S5, eliminatórias",Women's 100m Freestyle - S5 Heats,"100m livre feminino - S5, eliminatórias",Phase,14,NONE,Y,N,Women's 100m Freestyle - S5 Heats,Heats,Séries
SW,W,125,9,01,Y,0,Women's 100m Freestyle - S5 Heat 1,"100m livre feminino - S5, série 1",Women's 100m Freestyle - S5 Heat 1,"100m livre feminino - S5, série 1",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 1,Heat 1,Série 1
SW,W,125,9,02,Y,0,Women's 100m Freestyle - S5 Heat 2,"100m livre feminino - S5, série 2",Women's 100m Freestyle - S5 Heat 2,"100m livre feminino - S5, série 2",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 2,Heat 2,Série 2
SW,W,125,9,03,Y,0,Women's 100m Freestyle - S5 Heat 3,"100m livre feminino - S5, série 3",Women's 100m Freestyle - S5 Heat 3,"100m livre feminino - S5, série 3",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 3,Heat 3,Série 3
SW,W,125,9,04,Y,0,Women's 100m Freestyle - S5 Heat 4,"100m livre feminino - S5, série 4",Women's 100m Freestyle - S5 Heat 4,"100m livre feminino - S5, série 4",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 4,Heat 4,Série 4
SW,W,125,9,05,Y,0,Women's 100m Freestyle - S5 Heat 5,"100m livre feminino - S5, série 5",Women's 100m Freestyle - S5 Heat 5,"100m livre feminino - S5, série 5",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 5,Heat 5,Série 5
SW,W,125,9,06,Y,0,Women's 100m Freestyle - S5 Heat 6,"100m livre feminino - S5, série 6",Women's 100m Freestyle - S5 Heat 6,"100m livre feminino - S5, série 6",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 6,Heat 6,Série 6
SW,W,125,9,07,Y,0,Women's 100m Freestyle - S5 Heat 7,"100m livre feminino - S5, série 7",Women's 100m Freestyle - S5 Heat 7,"100m livre feminino - S5, série 7",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 7,Heat 7,Série 7
SW,W,125,9,08,Y,0,Women's 100m Freestyle - S5 Heat 8,"100m livre feminino - S5, série 8",Women's 100m Freestyle - S5 Heat 8,"100m livre feminino - S5, série 8",EventUnit,15,ATH,N,Y,Women's 100m Freestyle - S5 Heat 8,Heat 8,Série 8
