Discipline,Gender,Event,phase,Eventunit,ENG Description,KOR Description,ENG longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,KOR unit Description,Old unit
ALP,M,DH------09110-----,TRNO,000300--,Men's Downhill 3rd Trng Run - Standing,남자 활강 3차 공식연습 - 입식,Men's Downhill 3rd Training Run - Standing,남자 활강 3차 공식연습 - 입식,Training,,Y,0,ATH,Y,Y,3rd Training Run,3차 공식연습,ASM110O03
ALP,M,DH------09110-----,VICT,FLOWER--,"Men's Downhill, Standing, Venue Cer.","남자 활강, 입식, 시상식","Men's Downhill, Standing, Venue Ceremony","남자 활강, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM110M02
ALP,M,DH------09110-----,VICT,MEDAL---,"Men's Downhill, Stand, Vict. Ceremony","남자 활강, 입식, 메달 시상식","Men's Downhill, Standing, Victory Ceremony","남자 활강, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM110M01
ALP,M,DH------12050-----,----,--------,Men's Downhill - Sitting,남자 활강 - 좌식,Men's Downhill - Sitting,남자 활강 - 좌식,Event,,N,0,NONE,N,N,,,ASM210000
ALP,M,DH------12050-----,DRAW,--------,"Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨","Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,DH------12050-----,DRAW,000100--,"Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨","Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM210E01
ALP,M,DH------12050-----,DRAW,000200--,"Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨","Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM210E02
ALP,M,DH------12050-----,DRAW,000300--,"Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨","Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM210E03
ALP,M,DH------12050-----,DRAW,000400--,"Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨","Men's Downhill, Sitting, Draw","남자 활강, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM210E04
ALP,M,DH------12050-----,FNL-,--------,Men's Downhill - Sitting,남자 활강 - 좌식,Men's Downhill - Sitting,남자 활강 - 좌식,Phase,,N,0,NONE,N,N,,,
ALP,M,DH------12050-----,FNL-,000100--,Men's Downhill - Sitting,남자 활강 - 좌식,Men's Downhill - Sitting,남자 활강 - 좌식,Unit,,Y,1,ATH,Y,Y,,,ASM210101
ALP,M,DH------12050-----,FNL-,000101--,Men's Downhill Run 1 - Sitting,남자 활강 1회전 - 좌식,Men's Downhill Run 1 - Sitting,남자 활강 1회전 - 좌식,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM210111
ALP,M,DH------12050-----,FNL-,000102--,Men's Downhill Run 2 - Sitting,남자 활강 2회전 - 좌식,Men's Downhill Run 2 - Sitting,남자 활강 2회전 - 좌식,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM210112
ALP,M,DH------12050-----,TRNO,--------,Men's Downhill Trng Run - Sitting,남자 활강 공식연습 - 좌식,Men's Downhill Training Run - Sitting,남자 활강 공식연습 - 좌식,Training,,N,0,NONE,N,N,Training Run,공식연습,
ALP,M,DH------12050-----,TRNO,000100--,Men's Downhill 1st Trng Run - Sitting,남자 활강 1차 공식연습 - 좌식,Men's Downhill 1st Training Run - Sitting,남자 활강 1차 공식연습 - 좌식,Training,,Y,0,ATH,Y,Y,1st Training Run,1차 공식연습,ASM210O01
ALP,M,DH------12050-----,TRNO,000200--,Men's Downhill 2nd Trng Run - Sitting,남자 활강 2차 공식연습 - 좌식,Men's Downhill 2nd Training Run - Sitting,남자 활강 2차 공식연습 - 좌식,Training,,Y,0,ATH,Y,Y,2nd Training Run,2차 공식연습,ASM210O02
ALP,M,DH------12050-----,TRNO,000300--,Men's Downhill 3rd Trng Run - Sitting,남자 활강 3차 공식연습 - 좌식,Men's Downhill 3rd Training Run - Sitting,남자 활강 3차 공식연습 - 좌식,Training,,Y,0,ATH,Y,Y,3rd Training Run,3차 공식연습,ASM210O03
ALP,M,DH------12050-----,VICT,FLOWER--,"Men's Downhill, Sitting, Venue Cer.","남자 활강, 좌식, 시상식","Men's Downhill, Sitting, Venue Ceremony","남자 활강, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM210M02
ALP,M,DH------12050-----,VICT,MEDAL---,"Men's Downhill, Sit, Vict. Ceremony","남자 활강, 좌식, 메달 시상식","Men's Downhill, Sitting, Victory Ceremony","남자 활강, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM210M01
ALP,M,GS----------------,----,--------,Men's Giant Slalom,남자 대회전,Men's Giant Slalom,남자 대회전,Event,,N,0,NONE,N,N,,,ASM030000
ALP,M,GS------03030-----,----,--------,Men's Giant Slalom - Visually Impaired,남자 대회전 - 시각 장애,Men's Giant Slalom - Visually Impaired,남자 대회전 - 시각 장애,Event,,N,0,NONE,N,N,,,ASM330000
ALP,M,GS------03030-----,DRAW,--------,"Men's Giant Slalom, Vis Imp, Draw","남자 대회전, 시각 장애, 추첨","Men's Giant Slalom, Visually Impaired, Draw","남자 대회전, 시각 장애, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,GS------03030-----,DRAW,000100--,"Men's Giant Slalom, Vis Imp, Draw","남자 대회전, 시각 장애, 추첨","Men's Giant Slalom, Visually Impaired, Draw","남자 대회전, 시각 장애, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM330E01
ALP,M,GS------03030-----,FNL-,--------,Men's Giant Slalom - Visually Impaired,남자 대회전 - 시각 장애,Men's Giant Slalom - Visually Impaired,남자 대회전 - 시각 장애,Phase,,N,0,NONE,N,N,,,
ALP,M,GS------03030-----,FNL-,000100--,Men's Giant Slalom Run 1 - Vis Imp,남자 대회전 1회전 - 시각 장애,Men's Giant Slalom Run 1 - Visually Impaired,남자 대회전 1회전 - 시각 장애,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM330101
ALP,M,GS------03030-----,FNL-,000200--,Men's Giant Slalom Run 2 - Vis Imp,남자 대회전 2회전 - 시각 장애,Men's Giant Slalom Run 2 - Visually Impaired,남자 대회전 2회전 - 시각 장애,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM330102
ALP,M,GS------03030-----,VICT,FLOWER--,"Men's Giant Slalom, Vis Imp, Venue Cer.","남자 대회전, 시각 장애, 시상식","Men's Giant Slalom, Visually Impaired, Venue Ceremony","남자 대회전, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM330M02
ALP,M,GS------03030-----,VICT,MEDAL---,"Men's G Slalom, Vis Imp, Vict. Ceremony","남자 대회전, 시각 장애, 메달 시상식","Men's Giant Slalom, Visually Impaired, Victory Ceremony","남자 대회전, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM330M01
ALP,M,GS------09110-----,----,--------,Men's Giant Slalom - Standing,남자 대회전 - 입식,Men's Giant Slalom - Standing ,남자 대회전 - 입식,Event,,N,0,NONE,N,N,,,ASM130000
ALP,M,GS------09110-----,DRAW,--------,"Men's Giant Slalom, Standing, Draw","남자 대회전, 입식, 추첨","Men's Giant Slalom, Standing, Draw","남자 대회전, 입식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,GS------09110-----,DRAW,000100--,"Men's Giant Slalom, Standing, Draw","남자 대회전, 입식, 추첨","Men's Giant Slalom, Standing, Draw","남자 대회전, 입식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM130E01
ALP,M,GS------09110-----,FNL-,--------,Men's Giant Slalom - Standing,남자 대회전 - 입식,Men's Giant Slalom - Standing ,남자 대회전 - 입식,Phase,,N,0,NONE,N,N,,,
ALP,M,GS------09110-----,FNL-,000100--,Men's Giant Slalom Run 1 - Standing,남자 대회전 1회전 - 입식,Men's Giant Slalom Run 1 - Standing,남자 대회전 1회전 - 입식,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM130101
ALP,M,GS------09110-----,FNL-,000200--,Men's Giant Slalom Run 2 - Standing,남자 대회전 2회전 - 입식,Men's Giant Slalom Run 2 - Standing,남자 대회전 2회전 - 입식,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM130102
ALP,M,GS------09110-----,VICT,FLOWER--,"Men's Giant Slalom, Standing, Venue Cer.","남자 대회전, 입식, 시상식","Men's Giant Slalom, Standing, Venue Ceremony","남자 대회전, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM130M02
ALP,M,GS------09110-----,VICT,MEDAL---,"Men's G Slalom, Stand, Vict. Ceremony","남자 대회전, 입식, 메달 시상식","Men's Giant Slalom, Standing, Victory Ceremony","남자 대회전, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM130M01
ALP,M,GS------12050-----,----,--------,Men's Giant Slalom - Sitting,남자 대회전 - 좌식,Men's Giant Slalom - Sitting,남자 대회전 - 좌식,Event,,N,0,NONE,N,N,,,ASM230000
ALP,M,GS------12050-----,DRAW,--------,"Men's Giant Slalom, Sitting, Draw","남자 대회전, 좌식, 추첨","Men's Giant Slalom, Sitting, Draw","남자 대회전, 좌식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,GS------12050-----,DRAW,000100--,"Men's Giant Slalom, Sitting, Draw","남자 대회전, 좌식, 추첨","Men's Giant Slalom, Sitting, Draw","남자 대회전, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM230E01
ALP,M,GS------12050-----,FNL-,--------,Men's Giant Slalom - Sitting,남자 대회전 - 좌식,Men's Giant Slalom - Sitting,남자 대회전 - 좌식,Phase,,N,0,NONE,N,N,,,
ALP,M,GS------12050-----,FNL-,000100--,Men's Giant Slalom Run 1 - Sitting,남자 대회전 1회전 - 좌식,Men's Giant Slalom Run 1 - Sitting,남자 대회전 1회전 - 좌식,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM230101
ALP,M,GS------12050-----,FNL-,000200--,Men's Giant Slalom Run 2 - Sitting,남자 대회전 2회전 - 좌식,Men's Giant Slalom Run 2 - Sitting,남자 대회전 2회전 - 좌식,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM230102
ALP,M,GS------12050-----,VICT,FLOWER--,"Men's Giant Slalom, Sitting, Venue Cer.","남자 대회전, 좌식, 시상식","Men's Giant Slalom, Sitting, Venue Ceremony","남자 대회전, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM230M02
ALP,M,GS------12050-----,VICT,MEDAL---,"Men's G Slalom, Sit, Vict. Ceremony","남자 대회전, 좌식, 메달 시상식","Men's Giant Slalom, Sitting, Victory Ceremony","남자 대회전, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM230M01
ALP,M,SG----------------,----,--------,Men's Super-G,남자 슈퍼대회전,Men's Super-G,남자 슈퍼대회전,Event,,N,0,NONE,N,N,,,ASM040000
ALP,M,SG------03030-----,----,--------,Men's Super-G - Visually Impaired,남자 슈퍼대회전 - 시각 장애,Men's Super-G - Visually Impaired,남자 슈퍼대회전 - 시각 장애,Event,,N,0,NONE,N,N,,,ASM340000
ALP,M,SG------03030-----,DRAW,--------,"Men's Super-G, Vis Imp, Draw","남자 슈퍼대회전, 시각 장애, 추첨","Men's Super-G, Visually Impaired, Draw","남자 슈퍼대회전, 시각 장애, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,SG------03030-----,DRAW,000100--,"Men's Super-G, Vis Imp, Draw","남자 슈퍼대회전, 시각 장애, 추첨","Men's Super-G, Visually Impaired, Draw","남자 슈퍼대회전, 시각 장애, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM340E01
ALP,M,SG------03030-----,FNL-,--------,Men's Super-G - Visually Impaired,남자 슈퍼대회전 - 시각 장애,Men's Super-G - Visually Impaired,남자 슈퍼대회전 - 시각 장애,Phase,,N,0,NONE,N,N,,,
ALP,M,SG------03030-----,FNL-,000100--,Men's Super-G - Visually Impaired,남자 슈퍼대회전 - 시각 장애,Men's Super-G - Visually Impaired,남자 슈퍼대회전 - 시각 장애,Unit,,Y,1,ATH,Y,Y,,,ASM340101
ALP,M,SG------03030-----,VICT,FLOWER--,"Men's Super-G, Vis Imp, Venue Cer.","남자 슈퍼대회전, 시각 장애, 시상식","Men's Super-G, Visually Impaired, Venue Ceremony","남자 슈퍼대회전, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM340M02
ALP,M,SG------03030-----,VICT,MEDAL---,"Men's Super-G, Vis Imp, Vict. Ceremony","남자 슈퍼대회전, 시각 장애, 메달 시상식","Men's Super-G, Visually Impaired, Victory Ceremony","남자 슈퍼대회전, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM340M01
ALP,M,SG------09110-----,----,--------,Men's Super-G - Standing ,남자 슈퍼대회전 - 입식 ,Men's Super-G - Standing ,남자 슈퍼대회전 - 입식 ,Event,,N,0,NONE,N,N,,,ASM140000
ALP,M,SG------09110-----,DRAW,--------,"Men's Super-G, Standing, Draw","남자 슈퍼대회전, 입식, 추첨","Men's Super-G, Standing, Draw","남자 슈퍼대회전, 입식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,SG------09110-----,DRAW,000100--,"Men's Super-G, Standing, Draw","남자 슈퍼대회전, 입식, 추첨","Men's Super-G, Standing, Draw","남자 슈퍼대회전, 입식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM140E01
ALP,M,SG------09110-----,FNL-,--------,Men's Super-G - Standing ,남자 슈퍼대회전 - 입식 ,Men's Super-G - Standing ,남자 슈퍼대회전 - 입식 ,Phase,,N,0,NONE,N,N,,,
ALP,M,SG------09110-----,FNL-,000100--,Men's Super-G - Standing ,남자 슈퍼대회전 - 입식 ,Men's Super-G - Standing ,남자 슈퍼대회전 - 입식 ,Unit,,Y,1,ATH,Y,Y,,,ASM140101
ALP,M,SG------09110-----,VICT,FLOWER--,"Men's Super-G, Standing, Venue Cer.","남자 슈퍼대회전, 입식, 시상식","Men's Super-G, Standing, Venue Ceremony","남자 슈퍼대회전, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM140M02
ALP,M,SG------09110-----,VICT,MEDAL---,"Men's Super-G, Stand, Vict. Ceremony","남자 슈퍼대회전, 입식, 메달 시상식","Men's Super-G, Standing, Victory Ceremony","남자 슈퍼대회전, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM140M01
ALP,M,SG------12050-----,----,--------,Men's Super-G - Sitting,남자 슈퍼대회전 - 좌식,Men's Super-G - Sitting,남자 슈퍼대회전 - 좌식,Event,,N,0,NONE,N,N,,,ASM240000
ALP,M,SG------12050-----,DRAW,--------,"Men's Super-G, Sitting, Draw","남자 슈퍼대회전, 좌식, 추첨","Men's Super-G, Sitting, Draw","남자 슈퍼대회전, 좌식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,SG------12050-----,DRAW,000100--,"Men's Super-G, Sitting, Draw","남자 슈퍼대회전, 좌식, 추첨","Men's Super-G, Sitting, Draw","남자 슈퍼대회전, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM240E01
ALP,M,SG------12050-----,FNL-,--------,Men's Super-G - Sitting,남자 슈퍼대회전 - 좌식,Men's Super-G - Sitting,남자 슈퍼대회전 - 좌식,Phase,,N,0,NONE,N,N,,,
ALP,M,SG------12050-----,FNL-,000100--,Men's Super-G - Sitting,남자 슈퍼대회전 - 좌식,Men's Super-G - Sitting,남자 슈퍼대회전 - 좌식,Unit,,Y,1,ATH,Y,Y,,,ASM240101
ALP,M,SG------12050-----,VICT,FLOWER--,"Men's Super-G, Sitting, Venue Cer.","남자 슈퍼대회전, 좌식, 시상식","Men's Super-G, Sitting, Venue Ceremony","남자 슈퍼대회전, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM240M02
ALP,M,SG------12050-----,VICT,MEDAL---,"Men's Super-G, Sitting, Vict. Ceremony","남자 슈퍼대회전, 좌식, 메달 시상식","Men's Super-G, Sitting, Victory Ceremony","남자 슈퍼대회전, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM240M01
ALP,M,SL----------------,----,--------,Men's Slalom,남자 회전,Men's Slalom,남자 회전,Event,,N,0,NONE,N,N,,,ASM020000
ALP,M,SL------03030-----,----,--------,Men's Slalom - Visually Impaired,남자 회전 - 시각 장애,Men's Slalom - Visually Impaired,남자 회전 - 시각 장애,Event,,N,0,NONE,N,N,,,ASM320000
ALP,M,SL------03030-----,DRAW,--------,"Men's Slalom, Vis Imp, Draw","남자 회전, 시각 장애, 추첨","Men's Slalom, Visually Impaired, Draw","남자 회전, 시각 장애, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,SL------03030-----,DRAW,000100--,"Men's Slalom, Vis Imp, Draw","남자 회전, 시각 장애, 추첨","Men's Slalom, Visually Impaired, Draw","남자 회전, 시각 장애, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM320E01
ALP,M,SL------03030-----,FNL-,--------,Men's Slalom - Visually Impaired,남자 회전 - 시각 장애,Men's Slalom - Visually Impaired,남자 회전 - 시각 장애,Phase,,N,0,NONE,N,N,,,
ALP,M,SL------03030-----,FNL-,000100--,Men's Slalom Run 1 - Visually Impaired,남자 회전 1회전 - 시각 장애,Men's Slalom Run 1 - Visually Impaired,남자 회전 1회전 - 시각 장애,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM320101
ALP,M,SL------03030-----,FNL-,000200--,Men's Slalom Run 2 - Visually Impaired,남자 회전 2회전 - 시각 장애,Men's Slalom Run 2 - Visually Impaired,남자 회전 2회전 - 시각 장애,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM320102
ALP,M,SL------03030-----,VICT,FLOWER--,"Men's Slalom, Vis Imp, Venue Cer.","남자 회전, 시각 장애, 시상식","Men's Slalom, Visually Impaired, Venue Ceremony","남자 회전, 시각 장애, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM320M02
ALP,M,SL------03030-----,VICT,MEDAL---,"Men's Slalom, Vis Imp, Vict. Ceremony","남자 회전, 시각 장애, 메달 시상식","Men's Slalom, Visually Impaired, Victory Ceremony","남자 회전, 시각 장애, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM320M01
ALP,M,SL------09110-----,----,--------,Men's Slalom - Standing ,남자 회전 - 입식 ,Men's Slalom - Standing ,남자 회전 - 입식 ,Event,,N,0,NONE,N,N,,,ASM120000
ALP,M,SL------09110-----,DRAW,--------,"Men's Slalom, Standing, Draw","남자 회전, 입식, 추첨","Men's Slalom, Standing, Draw","남자 회전, 입식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,SL------09110-----,DRAW,000100--,"Men's Slalom, Standing, Draw","남자 회전, 입식, 추첨","Men's Slalom, Standing, Draw","남자 회전, 입식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM120E01
ALP,M,SL------09110-----,FNL-,--------,Men's Slalom - Standing ,남자 회전 - 입식 ,Men's Slalom - Standing ,남자 회전 - 입식 ,Phase,,N,0,NONE,N,N,,,
ALP,M,SL------09110-----,FNL-,000100--,Men's Slalom Run 1 - Standing,남자 회전 1회전 - 입식,Men's Slalom Run 1 - Standing,남자 회전 1회전 - 입식,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM120101
ALP,M,SL------09110-----,FNL-,000200--,Men's Slalom Run 2 - Standing,남자 회전 2회전 - 입식,Men's Slalom Run 2 - Standing,남자 회전 2회전 - 입식,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM120102
ALP,M,SL------09110-----,VICT,FLOWER--,"Men's Slalom, Standing, Venue Cer.","남자 회전, 입식, 시상식","Men's Slalom, Standing, Venue Ceremony","남자 회전, 입식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM120M02
ALP,M,SL------09110-----,VICT,MEDAL---,"Men's Slalom, Standing, Vict. Ceremony","남자 회전, 입식, 메달 시상식","Men's Slalom, Standing, Victory Ceremony","남자 회전, 입식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM120M01
ALP,M,SL------12050-----,----,--------,Men's Slalom - Sitting,남자 회전 - 좌식,Men's Slalom - Sitting,남자 회전 - 좌식,Event,,N,0,NONE,N,N,,,ASM220000
ALP,M,SL------12050-----,DRAW,--------,"Men's Slalom, Sitting, Draw","남자 회전, 좌식, 추첨","Men's Slalom, Sitting, Draw","남자 회전, 좌식, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,M,SL------12050-----,DRAW,000100--,"Men's Slalom, Sitting, Draw","남자 회전, 좌식, 추첨","Men's Slalom, Sitting, Draw","남자 회전, 좌식, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASM220E01
ALP,M,SL------12050-----,FNL-,--------,Men's Slalom - Sitting,남자 회전 - 좌식,Men's Slalom - Sitting,남자 회전 - 좌식,Phase,,N,0,NONE,N,N,,,
ALP,M,SL------12050-----,FNL-,000100--,Men's Slalom Run 1 - Sitting,남자 회전 1회전 - 좌식,Men's Slalom Run 1 - Sitting,남자 회전 1회전 - 좌식,Unit,,Y,0,ATH,Y,Y,Run 1,1회전,ASM220101
ALP,M,SL------12050-----,FNL-,000200--,Men's Slalom Run 2 - Sitting,남자 회전 2회전 - 좌식,Men's Slalom Run 2 - Sitting,남자 회전 2회전 - 좌식,Unit,,Y,1,ATH,Y,Y,Run 2,2회전,ASM220102
ALP,M,SL------12050-----,VICT,FLOWER--,"Men's Slalom, Sitting, Venue Cer.","남자 회전, 좌식, 시상식","Men's Slalom, Sitting, Venue Ceremony","남자 회전, 좌식, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,ASM220M02
ALP,M,SL------12050-----,VICT,MEDAL---,"Men's Slalom, Sitting, Vict. Ceremony","남자 회전, 좌식, 메달 시상식","Men's Slalom, Sitting, Victory Ceremony","남자 회전, 좌식, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,ASM220M01
ALP,W,------------------,----,--------,Women's Alpine Skiing,알파인 스키 여자,Women's Alpine Skiing,알파인 스키 여자,Gender,,N,0,NONE,N,N,,,ASW000000
ALP,W,AC----------------,----,--------,Women's Super Combined,여자 슈퍼복합,Women's Super Combined,여자 슈퍼복합,Event,,N,0,NONE,N,N,,,ASW060000
ALP,W,AC------03030-----,----,--------,"Women's Super Combined, Visually Imp",여자 슈퍼복합-시각 장애,"Women's Super Combined, Visually Impaired",여자 슈퍼복합-시각 장애,Event,,N,0,NONE,N,N,,,ASW360000
ALP,W,AC------03030-----,DRAW,--------,"Women's Super Combined, Vis Imp, Draw","여자 슈퍼복합, 시각 장애, 추첨","Women's Super Combined, Visually Impaired, Draw","여자 슈퍼복합, 시각 장애, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
ALP,W,AC------03030-----,DRAW,000100--,"Women's Super Combined, Vis Imp, Draw","여자 슈퍼복합, 시각 장애, 추첨","Women's Super Combined, Visually Impaired, Draw","여자 슈퍼복합, 시각 장애, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,ASW360E01
ALP,W,AC------03030-----,FNL-,--------,"Women's Super Combined, Visually Imp",여자 슈퍼복합-시각 장애,"Women's Super Combined, Visually Impaired",여자 슈퍼복합-시각 장애,Phase,,N,0,NONE,N,N,,,
ALP,W,AC------03030-----,FNL-,0001DH--,"Women's SC Downhill, Vis Impaired","여자 슈퍼복합 활강, 시각 장애","Women's Super Combined Downhill, Visually Impaired","여자 슈퍼복합 활강, 시각 장애",Unit,,Y,0,ATH,Y,Y,Downhill,활강,ASW360A01
ALP,W,AC------03030-----,FNL-,0001SG--,"Women's SC Super-G, Vis Impaired","여자 슈퍼복합 슈퍼대회전, 시각 장애","Women's Super Combined Super-G, Visually Impaired","여자 슈퍼복합 슈퍼대회전, 시각 장애",Unit,,Y,0,ATH,Y,Y,Super-G,대회전,ASW360C01
